Term	P-value	Genes
Ig_V-set	0.0020828879556650305	MPZL1,PTGFRN,CD300LD,SLAMF7,TREML4,CD79A,CD8A,PDCD1,LAG3,CD83,CD86,VPREB3,VPREB1,CD2,SCN4B
HMG_1/2_box	0.01536134248778835	BBX,SOX6,TCF7L2,LEF1,TOX2,TOX
Homeobox	0.016305835293169715	HOXA10,PKNOX2,PBX1,PBX3,HOXC6,HOXC8,HOXC4,HOXC5,MEIS1,HOXA2,HOXA3,HOXA5,HOXA9,HOXB5,HOXB6
Integrin_alpha_C	0.018095897091724072	ITGAX,ITGAE,ITGA2B
uDENN	0.02982074318600999	DENND2C,SBF2,DENND5B
SH3	0.030361697389946027	ITSN1,DST,FGR,BLK,NPHP1,ITK,MYO1E,SKAP1,ARHGAP12,FUT8,AHI1,PPP1R13B
Integrin_alpha-2	0.03938851965005861	ITGAE,ITGAX,ITGA2B
Thyroglobulin_1	0.03938851965005861	TACSTD2,SMOC1,IGFBP5
dDENN	0.03938851965005861	DENND2C,SBF2,DENND5B
DENN	0.03938851965005861	DENND2C,SBF2,DENND5B
Tyr_pkinase	0.039882617748338234	PDGFRB,FGR,BLK,ITK,FLT3,EPHA3,EPHA7,TNK1
C1q	0.039955769332807936	C1QC,ADIPOQ,C1QA,C1QB
Lectin_C	0.04193947537335379	KLRD1,PRG3,CLEC5A,KLRC1,CD72,MRC1,CD302
LipOase_LH2	0.04468628455999432	LPL,ALOX15,DENND5B
Ras-assoc	0.052083066063007666	RASSF8,MLLT4,RASSF6,ARAP2
Calponin_act_bd	0.06073622246295012	PLS3,FLNB,DST,CNN3,SMTNL2,SYNE2
Blood-coag_inhib_Disintegrin	0.06255567762324658	ADAM23,ADAM19,ADAMDEC1
EF_hand_Ca_bd	0.0759086651059708	FSTL1,ITSN1,PLS3,DST,CAPSL,FKBP9,TBC1D9,CALML4,RASGRP1,PKD2,EFHA2
LRR_cys_N	0.08405208508740514	GP9,BGN,GP1BA,LRRN3,OMG
Frizzled	0.08674723448880484	SMO,FZD1
Activin_rcpt	0.08674723448880484	ACVRL1,ACVR1
LRR_C	0.08722795882310767	GPR125,TLR3,GP9,LRRN3
PKD_cys_rich	0.09066196006483257	GPR125,GPR56,GPR114
FN_III	0.09070201896211433	ROBO1,TRIM36,EPHA3,EPHA7,MYLK,TRIM9,NEO1,IL7R,LRRN3,MPL
kinesin_motor	0.09299572795970497	KIF13B,KIF17,KIF1B,KIF26B
Prot_Inh_Kazal_2	0.09838411986856241	RECK,FSTL1,HTRA3
Znf_CXXC	0.0987230197759659	CXXC5,TET1
EVH1	0.0987230197759659	ENAH,EVL
Fib_collagen_C	0.0987230197759659	COL1A2,COL1A1
BTB_POZ	0.10383428019397488	KLHL4,RCBTB2,ENC1,RHOBTB3,BACH2,ABTB2,ZBTB16,BCL6
IGFBP_like	0.11112719249805485	ESM1,IGFBP5
Ets	0.11458311614117778	ETV1,SPIB,SPIC
Hrmn_rcpt_DNA_bd	0.11778918216726984	PPARG,NR4A1,NR4A3,HNF4A
RhoGEF	0.11935984706725694	ITSN1,ARHGEF10,FARP1,PLEKHG1,PLEKHG5
Olfac_like	0.12390946164614032	OLFM4,OLFML2B
Myotub-related	0.12390946164614032	SBF2,MTMR7
Nucl_hrmn_rcpt_lig-bd_core	0.13115616001930228	PPARG,NR4A1,NR4A3,HNF4A
Band_4.1_N	0.13170820268426506	PTPN3,FARP1,FRMD4B
Gprotein-gamma	0.13702274422333718	GNG11,GNGT2
VitK_dep_GLA	0.13702274422333718	MGP,PROS1
Eph_rcpt_lig_bd	0.13702274422333718	EPHA3,EPHA7
