Term	P-value	Genes
Hs_Complement_Activation,_Classical_Pathway_WP545_21826	5.950491867399741E-4	C1QA,C1QB,CD55,C1QC
Hs_Adipogenesis_WP236_28133	0.010199039943691784	FOXO1,LPL,EPAS1,EBF1,PPARG,EGR2,FZD1,IGF1,ADIPOQ,ID3
Hs_Complement_and_Coagulation_Cascades_KEGG_WP558_22582	0.015304085207756226	C1QC,KNG1,C1QA,C1QB,PROS1
Hs_Triacylglyceride_Synthesis_WP325_21363	0.015901280848387853	LPL,DGAT2,PPAP2A,AGPAT3
Hs_TGF-beta_Receptor_Signaling_Pathway_WP366_21445	0.03937023634840559	FOXO1,DAB2,HNF4A,EID2,HOXA9,TGFBR3,ACVRL1,ZFYVE9,CAMK2D,SPARC
Hs_IL-1_Signaling_Pathway_WP195_21089	0.04660755264361753	IL1RN,IL1B
Hs_Senescence_and_Autophagy_WP615_28686	0.059668054310893365	COL1A1,IGF1,SPARC,CXCL14,IGFBP5
Hs_Senescence_and_Autophagy_WP615_29531	0.059668054310893365	COL1A1,IGF1,SPARC,CXCL14,IGFBP5
Hs_Senescence_and_Autophagy_WP615_29697	0.059668054310893365	COL1A1,IGF1,SPARC,CXCL14,IGFBP5
Hs_Osteoblast_WP322_21357	0.08601317810825858	PDGFRB,COL1A1
Hs_Inflammatory_Response_Pathway_WP453_21632	0.08823583088549941	CD86,COL1A2,COL1A1
Hs_Keap1-Nrf2_WP3_28165	0.09701912178797172	PRKCA,MAF
Hs_Keap1-Nrf2_WP3_29720	0.09701912178797172	PRKCA,MAF
Hs_Id_Signaling_Pathway_WP53_20789	0.09938289522395267	ACVRL1,TCF7L2,IGF1,ID3
Hs_G_Protein_Signaling_Pathways_WP35_20751	0.10588595934948943	GNA14,RRAS,PRKCA,AKAP12,GNG11,GNGT2
Hs_Eicosanoid_Synthesis_WP167_21031	0.1443925014763995	ALOX15,PTGDS
Hs_Statin_Pathway_PharmGKB_WP430_21586	0.15689124779569918	LPL,PLTP
Hs_Statin_Pathway_PharmGKB_WP430_29996	0.15689124779569918	LPL,PLTP
Hs_Ovarian_Infertility_Genes_WP34_20749	0.15689124779569918	DAZL,DMC1
Hs_Myometrial_Relaxation_and_Contraction_Pathways_WP289_21289	0.16452024703036336	IL1B,GJA1,RAMP3,PRKCA,ADM,GNG11,CAMK2D,IGFBP5
Hs_IL-7_Signaling_Pathway_WP205_21111	0.17640979787306424	BLK,FOXO1,BCL2L11
Hs_B_Cell_Receptor_Signaling_Pathway_WP23_20725	0.18194717577645697	FOXO1,IGHM,BCL2L11,BLK,CD72,BLNK,BCL6,CD19
Hs_Nuclear_Receptors_WP170_21037	0.1824496729468291	PPARG,HNF4A
Hs_Endochondral_Ossification_WP474_28899	0.190373297151645	MGP,MMP13,SOX6,IGF1
Hs_Endochondral_Ossification_WP474_29737	0.190373297151645	MGP,MMP13,SOX6,IGF1
Hs_ACE_Inhibitor_Pathway_WP554_22578	0.19504255238619117	KNG1
Hs_Synthesis_and_Degradation_of_Ketone_Bodies_WP311_21335	0.19504255238619117	BDH1
Hs_ACE_Inhibitor_Pathway_WP554_30178	0.19504255238619117	KNG1
Hs_Cytokines_and_Inflammatory_Response_(BioCarta)_WP530_21794	0.22177654351062506	CSF1,IL1B
Hs_Diurnally_regulated_genes_with_circadian_orthologs_WP410_28213	0.24144292406367174	PURA,GFRA1,G0S2
Hs_Glucocorticoid_&_Mineralcorticoid_Metabolism_WP237_21175	0.25127803355049383	CYP11A1
Hs_TGF_Beta_Signaling_Pathway_WP560_21858	0.2607490167946378	ZFYVE9,INHBA,TGFBR3
Hs_Prostaglandin_Synthesis_and_Regulation_WP98_20887	0.2617181991460436	CYP11A1,PTGDS
Hs_Toll-like_receptor_signaling_pathway_WP245_26599	0.27357244837071243	TLR3,IL1B,CD86,CCL5,MAPK13
Hs_Toll-like_receptor_signaling_pathway_(for_GenMAPP)_WP75_26601	0.27357244837071243	TLR3,IL1B,CD86,CCL5,MAPK13
Hs_Retinol_metabolism_(BiGCaT,_NuGO)_WP716_29897	0.288418500433133	BCMO1,LPL
Hs_Retinol_metabolism_(BiGCaT,_NuGO)_WP716_30052	0.288418500433133	BCMO1,LPL
Hs_Matrix_Metalloproteinases_WP129_20953	0.288418500433133	MMP13,MMP12
Hs_Retinol_metabolism_(BiGCaT,_NuGO)_WP716_30049	0.288418500433133	BCMO1,LPL
Hs_Type_II_interferon_signaling_(IFNG)_WP619_28124	0.34140398275427786	IL1B,CIITA
Hs_Peptide_GPCRs_WP24_20727	0.3674754786688798	FPR1,FPR2
