Term	P-value	Genes
TCYTOTOXICPATHWAY	1.6749744231811878E-4	CD3G,CD8A,CD3D,CD3E,THY1,CD2
NO2IL12PATHWAY	3.914814257730406E-4	CD3G,CD3D,CD3E,CXCR3,CCR5,CD2
THELPERPATHWAY	0.0011999334658805046	CD3G,CD3D,CD3E,THY1,CD2
IL12PATHWAY	0.0014839729090886174	CD3G,CD3D,CD3E,IL18,CXCR3,CCR5
IL17PATHWAY	0.002442960986801447	CD3G,CD3D,CD8A,CD3E,CD2
TCAPOPTOSISPATHWAY	0.003694275718808006	CD3G,CD3D,CCR5,CD3E
CTLA4PATHWAY	0.005296076872744156	ITK,CD3G,CD3D,CD3E,CD86
TCRMOLECULE	0.006268524891378082	CD3G,CD3D,CD3E
TOB1PATHWAY	0.02428253149893361	CD3G,CD3D,CD3E,TGFBR3
TCRAPATHWAY	0.033242423693788	CD3G,CD3D,CD3E
CTLPATHWAY	0.045399558453871	CD3G,CD3D,CD3E
LDLPATHWAY	0.04815178287705434	LPL,CSF1
MSPPATHWAY	0.04815178287705434	CSF1,IL1B
CCR5PATHWAY	0.0671766277271716	PRKCA,CXCL12,CCR5
VOBESITYPATHWAY	0.0729816838067455	LPL,PPARG
NKCELLSPATHWAY	0.0838955836880758	IL18,KLRD1,KLRC1
PPARGPATHWAY	0.0866375529833655	LPL,PPARG
SARSPATHWAY	0.10098940479463454	LDHC,ANPEP
DCPATHWAY	0.1022176857735462	ANPEP,ITGAX,CD2
AMIPATHWAY	0.12199111284829375	CD3G,CD3D,CD3E
CSKPATHWAY	0.12199111284829375	CD3G,CD3D,CD3E
GSK3PATHWAY	0.15402018236370102	GJA1,FZD1,LEF1
CLASSICPATHWAY	0.16365793659917677	C1QA,C1QB
NKTPATHWAY	0.1767117926005839	CXCR3,CCR7,CCR5
MYOSINPATHWAY	0.18026865218742058	PRKCA,MYLK
STEMPATHWAY	0.18026865218742058	CD8A,CSF1
ERYTHPATHWAY	0.18026865218742058	FLT3,IGF1
TCRPATHWAY	0.19105817240746992	PRKCA,CD3G,CD3D,CD3E
PITX2PATHWAY	0.1971272889045944	FZD1,LEF1
CARDIACEGFPATHWAY	0.2313683769547686	PRKCA,EDNRA
PLCDPATHWAY	0.24506588571243562	PRKCA
IONPATHWAY	0.24506588571243562	PRKCA
CALCINEURINPATHWAY	0.24865171897928184	PRKCA,MARCKS
COMPPATHWAY	0.24865171897928184	C1QA,C1QB
TH1TH2PATHWAY	0.24865171897928184	IL18,CD86
BCRPATHWAY	0.24942747660859627	BLNK,PRKCA,CD79A
ALKPATHWAY	0.27469913939270696	FZD1,TGFBR3,ACVR1
SLRPPATHWAY	0.2797112706746448	BGN
IL18PATHWAY	0.2797112706746448	IL18
BIOPEPTIDESPATHWAY	0.3002490500601554	CAMK2D,PRKCA,MYLK
ERBB4PATHWAY	0.31279119750391204	PRKCA
PKCPATHWAY	0.31279119750391204	PRKCA
TPOPATHWAY	0.3178947540161638	PRKCA,MPL
INTRINSICPATHWAY	0.3178947540161638	COL4A1,PROS1
CXCR4PATHWAY	0.33505824443246635	PRKCA,CXCL12
PLCPATHWAY	0.3443752936898529	PRKCA
EOSINOPHILSPATHWAY	0.3443752936898529	CCL5
MCALPAINPATHWAY	0.35210361496033815	CXCR3,MYLK
RECKPATHWAY	0.374530139232265	RECK
CREBPATHWAY	0.38574312315183035	CAMK2D,PRKCA
IL5PATHWAY	0.4033193978580299	IL1B
VITCBPATHWAY	0.43080394268262523	COL4A1
SRCRPTPPATHWAY	0.43080394268262523	PRKCA
SETPATHWAY	0.43080394268262523	GZMA
NO1PATHWAY	0.4506668150068034	PRKG1,PDE2A
RHOPATHWAY	0.4506668150068034	ARHGAP6,MYLK
GABAPATHWAY	0.45704197655153483	GPHN
PARKINPATHWAY	0.45704197655153483	UBE2E2
ACE2PATHWAY	0.45704197655153483	COL4A1
IL1RPATHWAY	0.4817078126158296	IL1B,IL1RN
EXTRINSICPATHWAY	0.4820891472761242	PROS1
CBLPATHWAY	0.4820891472761242	PRKCA
AGPCRPATHWAY	0.4820891472761242	PRKCA
TRKAPATHWAY	0.5059986579743829	PRKCA
ARENRF2PATHWAY	0.5059986579743829	PRKCA
LONGEVITYPATHWAY	0.5059986579743829	IGF1
PS1PATHWAY	0.5059986579743829	FZD1
CACAMPATHWAY	0.5059986579743829	CAMK2D
HIFPATHWAY	0.5288213727333912	ASPH
ACHPATHWAY	0.5288213727333912	CHRNB1
TALL1PATHWAY	0.5288213727333912	TNFRSF13C
CDMACPATHWAY	0.5506059177666197	PRKCA
IL7PATHWAY	0.5506059177666197	IL7R
GATA3PATHWAY	0.5506059177666197	MAF
SHHPATHWAY	0.5506059177666197	SMO
ETSPATHWAY	0.5912443912465635	CSF1
TELPATHWAY	0.5912443912465635	PRKCA
IGF1MTORPATHWAY	0.6282619098605209	IGF1
IGF1PATHWAY	0.6282619098605209	IGF1
PAR1PATHWAY	0.6455132284119334	PRKCA
MEF2DPATHWAY	0.6455132284119334	PRKCA
KERATINOCYTEPATHWAY	0.6557155112577953	PRKCA,MAPK13
CHEMICALPATHWAY	0.6619762844709122	PRKCA
CYTOKINEPATHWAY	0.6619762844709122	IL18
NOS1PATHWAY	0.6619762844709122	PRKCA
IL2PATHWAY	0.6619762844709122	IL2RB
BADPATHWAY	0.6619762844709122	IGF1
SPPAPATHWAY	0.6619762844709122	PRKCA
RAC1PATHWAY	0.6619762844709122	MYLK
ECMPATHWAY	0.6776865321201068	MYLK
CCR3PATHWAY	0.6776865321201068	PRKCA
EIF4PATHWAY	0.6926778562088053	PRKCA
PGC1APATHWAY	0.6926778562088053	CAMK2D
NTHIPATHWAY	0.6926778562088053	IL1B
EDG1PATHWAY	0.7206318339790753	PRKCA
WNTPATHWAY	0.7206318339790753	FZD1
PDGFPATHWAY	0.7336550116426275	PRKCA
VIPPATHWAY	0.7336550116426275	EGR2
EGFPATHWAY	0.7336550116426275	PRKCA
GHPATHWAY	0.7336550116426275	PRKCA
VEGFPATHWAY	0.7460804362293996	PRKCA
PYK2PATHWAY	0.7579351146621448	PRKCA
INFLAMPATHWAY	0.7579351146621448	CSF1
PPARAPATHWAY	0.7644550810284921	PRKCA,LPL
HDACPATHWAY	0.7692448530909374	IGF1
AT1RPATHWAY	0.809511382023797	PRKCA
GPCRPATHWAY	0.8184450388458432	PRKCA
TOLLPATHWAY	0.8350935117529789	TLR3
IL2RBPATHWAY	0.8350935117529789	IL2RB
FMLPPATHWAY	0.8350935117529789	FPR1
NFATPATHWAY	0.9240162319784592	IGF1
MAPKPATHWAY	0.9858309019763887	MAPK13
