Term	P-value	Genes
HSA04610_COMPLEMENT_AND_COAGULATION_CASCADES	0.004137080256108612	C1QC,F7,C1QB,C3AR1,F2R
HSA05010_ALZHEIMERS_DISEASE	0.009883866300416468	C1QC,APOE,C1QB
HSA00330_ARGININE_AND_PROLINE_METABOLISM	0.017262932871056656	CKB,ARG1,P4HA2
HSA03320_PPAR_SIGNALING_PATHWAY	0.02193922428407659	ACSL1,OLR1,FABP4,FABP5
HSA04512_ECM_RECEPTOR_INTERACTION	0.042499206871307704	SDC3,SDC1,ITGB5,COL4A1
HSA04514_CELL_ADHESION_MOLECULES	0.05045784301247756	PTPRF,CD34,SDC3,SDC1,CD28
HSA04060_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.08679745292207428	PPBP,VEGFA,IL7R,IL18,CCL3,IFNGR2,PF4
HSA00460_CYANOAMINO_ACID_METABOLISM	0.12378894887976492	SHMT1
HSA00791_ATRAZINE_DEGRADATION	0.13657576087023612	APOBEC1
HSA04640_HEMATOPOIETIC_CELL_LINEAGE	0.14576035254964445	CD34,IL7R,TFRC
HSA00680_METHANE_METABOLISM	0.14917898618382	SHMT1
HSA04150_MTOR_SIGNALING_PATHWAY	0.16430159866501406	HIF1A,VEGFA
HSA04080_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.17515060479614955	P2RY14,C3AR1,P2RX3,CALCRL,PTGER4,F2R
HSA00562_INOSITOL_PHOSPHATE_METABOLISM	0.17993340189814414	MINPP1,INPPL1
HSA04340_HEDGEHOG_SIGNALING_PATHWAY	0.2118142758826467	CSNK1G1,FBXW11
HSA00770_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.22108570728051657	ENPP1
HSA00740_RIBOFLAVIN_METABOLISM	0.22108570728051657	ENPP1
HSA00670_ONE_CARBON_POOL_BY_FOLATE	0.22108570728051657	SHMT1
HSA04662_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.24965226443454377	LILRB3,CD72
HSA05211_RENAL_CELL_CARCINOMA	0.2768476426852764	HIF1A,VEGFA
HSA00760_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.30773593617076445	ENPP1
HSA04510_FOCAL_ADHESION	0.34584103099046243	VEGFA,PPP1CB,ITGB5,COL4A1
HSA04612_ANTIGEN_PROCESSING_AND_PRESENTATION	0.3524223495891707	LGMN,CTSB
HSA05216_THYROID_CANCER	0.3570010691367924	TPR
HSA00500_STARCH_AND_SUCROSE_METABOLISM	0.3577413480493152	ENPP1,GBE1
HSA00220_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS	0.3664319262644744	ARG1
HSA01510_NEURODEGENERATIVE_DISEASES	0.43713853073627096	APOE
HSA00600_SPHINGOLIPID_METABOLISM	0.44541191619033305	SGPP1
HSA04620_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.4503618295540698	TLR6,CCL3
HSA04120_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.45356565760155254	FBXW11
HSA00340_HISTIDINE_METABOLISM	0.4616014567502629	HDC
HSA00510_N_GLYCAN_BIOSYNTHESIS	0.469520991631769	MGAT2
HSA05219_BLADDER_CANCER	0.469520991631769	VEGFA
HSA02010_ABC_TRANSPORTERS_GENERAL	0.4850178634413069	ABCA1
HSA04940_TYPE_I_DIABETES_MELLITUS	0.492598440260721	CD28
HSA00260_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.492598440260721	SHMT1
HSA00071_FATTY_ACID_METABOLISM	0.507431806054849	ACSL1
HSA00310_LYSINE_DEGRADATION	0.507431806054849	SHMT1
HSA00590_ARACHIDONIC_ACID_METABOLISM	0.5560664882827658	CBR3
HSA00190_OXIDATIVE_PHOSPHORYLATION	0.5701209942618792	COX6A2,ATP5F1
HSA00380_TRYPTOPHAN_METABOLISM	0.593970175365397	KMO
