logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols5
-1.767084207	1441253_at	-1.767084207	5.865788026	-3.644317015	0.001817229	0.008104647	-1.814716595	NA
-1.766574069	1444599_at	-1.766574069	7.947697876	-7.251274156	8.81E-07	4.45E-05	5.82259531	Herc4
-1.76601259	1416889_at	-1.76601259	5.246312444	-1.823302439	0.084657549	0.151922114	-5.427742721	Tnni2
-1.765112677	1451450_at	-1.765112677	9.628097607	-3.568506111	0.002153412	0.009229262	-1.980960231	2010011I20Rik
-1.764943713	1451132_at	-1.764943713	8.429421392	-5.335806803	4.29E-05	0.000598554	1.91094244	Pbxip1
-1.764325354	1438816_at	-1.764325354	7.22554321	-4.070112722	0.000699221	0.004056961	-0.873700168	Ahctf1
-1.762829343	1437956_at	-1.762829343	6.557314336	-2.433882241	0.02540692	0.060334977	-4.343183529	Pik3r6
-1.76260853	1440461_at	-1.76260853	9.698569794	-5.032060277	8.29E-05	0.000922306	1.251489005	NA
-1.761618205	1447602_x_at	-1.761618205	6.292100772	-4.350859524	0.000373073	0.0026025	-0.250552942	Sulf2
-1.760917341	1440701_at	-1.760917341	5.777205482	-3.846642692	0.001154385	0.005887756	-1.368760461	NA
-1.760839744	1449341_a_at	-1.760839744	6.578573566	-2.703220217	0.01441912	0.038764295	-3.812953752	Stom
-1.76055103	1443144_at	-1.76055103	2.887586188	-8.44010932	1.01E-07	9.72E-06	8.000677554	Prkcb
-1.760352326	1424112_at	-1.760352326	6.43770785	-3.980813471	0.000854273	0.004699767	-1.071734698	Igf2r
-1.759786092	1420671_x_at	-1.759786092	8.004344426	-2.589010291	0.01837257	0.046834816	-4.040926174	Ms4a4c
-1.75972515	1436177_at	-1.75972515	4.525610293	-4.521626341	0.000255047	0.001986531	0.128004612	Plekha2
-1.759447834	1444454_at	-1.759447834	3.87413709	-4.140070809	0.000597754	0.003633973	-0.71844555	NA
-1.758525853	1427292_at	-1.758525853	4.386916933	-3.90637816	0.001009562	0.005332401	-1.236614211	Iglv1
-1.758517415	1420723_at	-1.758517415	2.840082589	-2.915494816	0.009127271	0.02735266	-3.37864707	Vnn3
-1.758040632	1459957_at	-1.758040632	6.502926884	-4.861598227	0.000120324	0.001187835	0.878086081	NA
-1.758016415	1441668_at	-1.758016415	4.267279737	-5.257407552	5.08E-05	0.000664076	1.741532564	E130107B13Rik
-1.757816953	1453787_at	-1.757816953	3.558969683	-2.893196299	0.009580016	0.028336109	-3.424854595	Tmx4
-1.757217122	1441317_x_at	-1.757217122	5.835346476	-2.509524705	0.021708723	0.053273432	-4.196922884	Jakmip1
-1.756988761	1417289_at	-1.756988761	5.334082281	-4.193110953	0.000530809	0.003330387	-0.600702695	Plekha2
-1.755668081	1425289_a_at	-1.755668081	3.898295209	-4.811142899	0.000134438	0.001291501	0.767172947	Cr2
-1.754537963	1442617_at	-1.754537963	4.321977743	-5.687523186	2.03E-05	0.000358311	2.663218382	NA
-1.754416659	1452982_at	-1.754416659	8.607437908	-3.367537579	0.003372447	0.012853369	-2.418559626	Igf1r
-1.753225687	1439582_at	-1.753225687	5.682827599	-4.244608063	0.000473037	0.003073239	-0.486378497	Macf1
-1.753194059	1458924_at	-1.753194059	4.744117895	-3.783308849	0.00133066	0.006503971	-1.50865844	D430013B06Rik
-1.752322636	1439276_at	-1.752322636	7.594748451	-5.282172796	4.82E-05	0.000640648	1.795110191	Adar
-1.752096778	1455659_at	-1.752096778	7.646121461	-4.334577863	0.000386882	0.002671515	-0.286681198	Tmcc1
-1.75175441	1418747_at	-1.75175441	7.882584936	-3.438013645	0.002882351	0.011451092	-2.265677404	Sfpi1
-1.751067804	1418698_a_at	-1.751067804	12.6853674	-4.413137998	0.000324693	0.002366927	-0.112406017	Fech
-1.751003858	1417399_at	-1.751003858	6.939788594	-3.447103572	0.002824491	0.011286938	-2.245910489	Gas6
-1.750801617	1441767_at	-1.750801617	4.827608124	-3.447440155	0.002822371	0.011284473	-2.245178353	Zfp142
-1.750076125	1440604_at	-1.750076125	7.045260416	-5.414000557	3.63E-05	0.000536439	2.079309575	8030494B02Rik
-1.749933373	1422978_at	-1.749933373	8.20915888	-1.994897063	0.061185246	0.118293927	-5.142424992	Cybb
-1.749852761	1439970_at	-1.749852761	8.062202421	-4.921640795	0.000105476	0.001088653	1.0098521	NA
-1.749819485	1427630_x_at	-1.749819485	7.993290775	-2.412767589	0.026540178	0.062350728	-4.383609323	Ceacam1
-1.749731846	1454748_at	-1.749731846	5.223032811	-3.351947646	0.003491485	0.013195856	-2.452284328	Naprt1
-1.749440522	1433524_at	-1.749440522	8.794238036	-4.863883837	0.000119721	0.001183964	0.883106465	Gm15800
-1.748731944	1450191_a_at	-1.748731944	4.262386733	-3.971416386	0.000872475	0.004770858	-1.092561048	Sox13
-1.748651459	1437282_at	-1.748651459	7.003079274	-5.34709591	4.19E-05	0.000589321	1.935287722	NA
-1.747421166	1449455_at	-1.747421166	9.213284766	-2.733449522	0.013517094	0.036827334	-3.751907748	Hck
-1.746782442	1441677_at	-1.746782442	8.682867753	-4.810074043	0.000134755	0.001293754	0.764821579	NA
-1.746707061	1457447_at	-1.746707061	8.29394093	-4.668252981	0.000184262	0.001605115	0.452236731	NA
-1.746597141	1421187_at	-1.746597141	6.120741149	-1.668922684	0.112173416	0.189804702	-5.669150204	Ccr2
-1.745330831	1417141_at	-1.745330831	9.498884149	-2.897988409	0.009480925	0.028127023	-3.414935106	Igtp
-1.745296687	1419063_at	-1.745296687	3.268931957	-2.780962649	0.012207514	0.03406305	-3.655396107	Ugt8a
-1.745117603	1459283_at	-1.745117603	4.837843335	-4.61315983	0.000208165	0.00173353	0.330520888	Git2
-1.743399604	1443393_at	-1.743399604	3.999070079	-7.557494592	4.95E-07	3.01E-05	6.402353294	NA
-1.742921259	1419569_a_at	-1.742921259	11.28230892	-4.034875078	0.000756712	0.004298968	-0.951868885	Isg20
-1.74268799	1438858_x_at	-1.74268799	8.38643915	-2.031692419	0.056983808	0.111961946	-5.079080545	H2-Aa
-1.742528302	1458616_at	-1.742528302	7.3645072	-4.747307393	0.000154739	0.001423375	0.626619729	NA
-1.742518527	1459045_at	-1.742518527	5.523975903	-4.456862915	0.000294562	0.002208886	-0.015469288	Golim4
-1.742390705	1454397_at	-1.742390705	3.527738347	-4.183316295	0.000542577	0.003380416	-0.622446771	4632418H02Rik
-1.741924039	1422818_at	-1.741924039	8.252308378	-3.202034107	0.004868706	0.016971134	-2.774625471	Nedd9
-1.741107402	1443609_s_at	-1.741107402	9.5938738	-9.034462088	3.66E-08	4.41E-06	9.017574453	Syvn1
-1.740164051	1444566_at	-1.740164051	6.392396672	-3.191023055	0.004988648	0.017308841	-2.798149564	Ucp2
-1.739456331	1418096_at	-1.739456331	7.760705868	-3.511490553	0.002446238	0.010170679	-2.105602366	Dok3
-1.738906703	1442151_at	-1.738906703	7.31553948	-5.542209575	2.76E-05	0.000444188	2.354012395	D230040A04Rik
-1.738679441	1444624_at	-1.738679441	4.122608974	-4.956697915	9.77E-05	0.001031547	1.086668525	NA
-1.738269445	1446444_at	-1.738269445	6.048581959	-4.3830347	0.000347232	0.002475138	-0.179171509	Rc3h2
-1.738039049	1446318_at	-1.738039049	5.4243923	-4.439804868	0.000305965	0.002267849	-0.053280331	NA
-1.737029769	1425060_s_at	-1.737029769	4.929836784	-3.547694447	0.002256039	0.009570738	-2.026497494	Clip1
-1.736692793	1417209_at	-1.736692793	8.832967846	-3.330080697	0.003665447	0.013701614	-2.499526996	Sertad2
-1.735765451	1445048_at	-1.735765451	3.442902981	-3.677487734	0.001687051	0.007682994	-1.741812386	Baz2b
-1.735735272	1446608_at	-1.735735272	6.625028488	-5.353967757	4.13E-05	0.000585074	1.95010092	NA
-1.732297183	1421463_at	-1.732297183	3.394115253	-3.708169725	0.001574914	0.007333316	-1.674297011	Siglece
-1.731794916	1443296_at	-1.731794916	4.301529664	-4.002569836	0.000813579	0.004533575	-1.023506308	Cdk16
-1.730703024	1425883_at	-1.730703024	4.37503337	-4.146653889	0.000589004	0.00359521	-0.703832928	Smg6
-1.730667088	1447783_x_at	-1.730667088	9.721157985	-4.006394547	0.000806629	0.004509783	-1.015026426	Slc25a39
-1.73049659	1436933_at	-1.73049659	9.277036118	-4.985681034	9.17E-05	0.000993548	1.150107187	NA
-1.729735172	1441026_at	-1.729735172	5.262351372	-5.349039464	4.17E-05	0.000588336	1.939477789	Parp4
-1.72930572	1452500_at	-1.72930572	6.804515782	-7.992824873	2.23E-07	1.75E-05	7.204093063	NA
-1.728902359	1448346_at	-1.728902359	9.658010954	-2.456633422	0.024236652	0.058133887	-4.29942572	Cfl1
-1.728338144	1439349_at	-1.728338144	7.123579197	-3.985679121	0.000844999	0.004660221	-1.060950042	Sbno2
-1.72702525	1445282_at	-1.72702525	7.526286254	-7.593874617	4.63E-07	2.87E-05	6.470361732	NA
-1.726255069	1444355_at	-1.726255069	4.33684452	-3.011745972	0.007399451	0.023254827	-3.177777465	Atp8a1
-1.725754489	1423102_a_at	-1.725754489	10.89212662	-5.068250709	7.66E-05	0.000877984	1.330480556	Rnf10
-1.72557554	1441674_at	-1.72557554	6.420241424	-4.179065457	0.000547765	0.003401161	-0.631883501	NA
-1.725555545	1439410_x_at	-1.725555545	13.23957398	-5.370278748	3.99E-05	0.000572659	1.985242768	Slc25a39
-1.723923115	1421901_at	-1.723923115	9.190095542	-4.296709271	0.000421028	0.002831755	-0.370724548	Eif2ak1
-1.722513508	1438012_at	-1.722513508	5.341456254	-3.306618606	0.003861581	0.014236669	-2.550134706	Ppm1l
-1.722496503	1440266_at	-1.722496503	3.828232593	-8.996616214	3.90E-08	4.57E-06	8.954209183	5830428M24Rik
-1.722287801	1426543_x_at	-1.722287801	6.881289655	-3.466571657	0.002704403	0.010952831	-2.203540046	Endod1
-1.721101792	1419691_at	-1.721101792	12.35901842	-1.847829554	0.08087794	0.146599811	-5.388017548	Camp
-1.720567967	1420250_at	-1.720567967	3.458377269	-3.143657146	0.005538386	0.018697657	-2.899083274	NA
-1.720276419	1436153_a_at	-1.720276419	9.83627448	-3.447302465	0.002823238	0.011285936	-2.245477858	Zmynd11
-1.719222394	1419833_s_at	-1.719222394	9.20565266	-4.700002233	0.000171773	0.001528243	0.522311347	Arap3
-1.71847642	1458206_at	-1.71847642	3.464934563	-5.601175264	2.44E-05	0.000407068	2.479764357	NA
-1.718445814	1437466_at	-1.718445814	4.951547828	-3.60506982	0.001984197	0.008675759	-1.90084946	Alcam
-1.718172801	1425678_a_at	-1.718172801	8.122671533	-4.325735415	0.000394596	0.00270735	-0.306303902	Snrk
-1.71675014	1444676_at	-1.71675014	4.060540712	-4.109843518	0.000639642	0.003827654	-0.785535948	NA
-1.716639829	1442198_at	-1.716639829	3.959246786	-3.319490714	0.003752731	0.01395607	-2.522380152	NA
-1.71637311	1445361_at	-1.71637311	5.815413259	-6.490118691	3.90E-06	0.000119837	4.325217323	NA
-1.716360014	1421298_a_at	-1.716360014	5.640845627	-2.906554942	0.009306247	0.027745012	-3.397187874	Hipk1
-1.716212239	1451339_at	-1.716212239	6.674341965	-2.991845043	0.007728463	0.024027271	-3.219491193	Suox
-1.715058171	1456909_at	-1.715058171	6.554443341	-6.500269107	3.82E-06	0.000117746	4.345705838	Gpi1
-1.713406996	1427139_at	-1.713406996	6.142358124	-3.999430007	0.00081933	0.004556599	-1.0304674	Adamts10
-1.713225622	1457968_at	-1.713225622	4.414210624	-2.474345776	0.023360791	0.056525897	-4.265218838	NA
-1.713103829	1442641_at	-1.713103829	5.637011209	-4.654500404	0.000189955	0.001628868	0.421867181	NA
-1.711469786	1441840_x_at	-1.711469786	6.543593194	-3.627630415	0.001886441	0.008345558	-1.851354761	Sbno2
-1.711294857	1444312_at	-1.711294857	4.266171182	-4.44305416	0.000303759	0.002254587	-0.046077291	Slc22a15
-1.710935523	1420745_a_at	-1.710935523	10.74249683	-4.458164964	0.00029371	0.002204585	-0.012583493	Ccndbp1
-1.710389759	1444472_at	-1.710389759	7.961453802	-5.272980449	4.91E-05	0.000649873	1.775230029	NA
-1.710305852	1444811_at	-1.710305852	6.791957425	-3.692479956	0.001631298	0.007516589	-1.708831555	Sec62
-1.709919555	1443937_at	-1.709919555	5.167858458	-3.586022959	0.002070631	0.008959735	-1.942597576	NA
-1.708541869	1417084_at	-1.708541869	7.104686843	-4.234545816	0.000483804	0.003117112	-0.508716473	Eif4ebp2
-1.707982985	1437551_at	-1.707982985	4.752146767	-6.5996482	3.13E-06	0.000103656	4.545570615	Fam63a
-1.707326238	1426725_s_at	-1.707326238	9.474127137	-4.618005992	0.000205942	0.001721382	0.341233093	Ets1
-1.706822683	1434881_s_at	-1.706822683	9.645759326	-2.958408276	0.008313442	0.025468445	-3.289366913	Kctd12
-1.70678812	1439108_at	-1.70678812	9.531299945	-6.67283144	2.71E-06	9.28E-05	4.691899065	Mll5
-1.706566914	1425553_s_at	-1.706566914	7.888157576	-5.945096505	1.18E-05	0.000249699	3.205331912	Hip1r
-1.706526586	1443027_at	-1.706526586	7.698367655	-5.580758733	2.54E-05	0.00042101	2.436266422	NA
-1.705074087	1426807_at	-1.705074087	5.761785348	-2.970095446	0.008104258	0.024957834	-3.264973621	Lta4h
-1.703777582	1449005_at	-1.703777582	3.772755607	-3.680460814	0.001675846	0.007654502	-1.735273472	Slc16a3
-1.702698413	1421265_a_at	-1.702698413	10.20338125	-5.471545583	3.21E-05	0.000494423	2.202819534	Rbm38
-1.702031585	1434059_at	-1.702031585	8.145811245	-2.287676158	0.034280788	0.076060181	-4.619296962	B230312A22Rik
-1.701187325	1428391_at	-1.701187325	9.32616656	-3.797428075	0.001289169	0.00634626	-1.477491195	Rab3il1
-1.700451524	1430388_a_at	-1.700451524	4.290501605	-7.487158815	5.65E-07	3.25E-05	6.270345387	Sulf2
-1.700289053	1447116_at	-1.700289053	6.127717268	-6.902587895	1.72E-06	6.98E-05	5.146541884	NA
-1.700027041	1445886_at	-1.700027041	3.263531063	-3.260226284	0.004280229	0.015416218	-2.649944391	Elk3
-1.699743849	1418011_a_at	-1.699743849	7.297603584	-4.532801343	0.000248793	0.001954957	0.152746771	Sh3glb1
-1.699280296	1431591_s_at	-1.699280296	8.795926273	-2.074776654	0.052395914	0.105062439	-5.003989873	NA
-1.6990117	1426818_at	-1.6990117	5.782425027	-3.286029586	0.004042167	0.01475149	-2.594473735	Arrdc4
-1.698134072	1445440_at	-1.698134072	5.599098883	-4.661763518	0.000186927	0.001616407	0.437907343	Ccdc88a
-1.697419799	1451604_a_at	-1.697419799	3.874818587	-4.251515465	0.000465786	0.003039281	-0.471044448	Acvrl1
-1.696755459	1442216_at	-1.696755459	5.338293773	-5.889632154	1.33E-05	0.000267752	3.089263358	NA
-1.696749401	1441957_x_at	-1.696749401	8.252801032	-3.475368188	0.00265181	0.010796141	-2.184379797	2410076I21Rik
-1.696464893	1444934_at	-1.696464893	3.985139403	-4.562419006	0.000232958	0.001873483	0.218299413	Zfp276
-1.696120523	1428024_at	-1.696120523	3.84693345	-4.193159351	0.000530752	0.003330387	-0.600595251	Map1lc3b
-1.695146572	1440653_at	-1.695146572	5.636878671	-3.306605638	0.003861692	0.014236669	-2.550162655	Phip
-1.694873675	1440841_at	-1.694873675	7.465780519	-4.111544858	0.000637208	0.003818161	-0.781760066	NA
-1.694407111	1439712_at	-1.694407111	4.774638309	-3.600424726	0.002004941	0.008751163	-1.911034135	Ints10
-1.692461395	1422765_at	-1.692461395	4.928914071	-3.300217604	0.003916858	0.014407025	-2.563926701	Mapre1
-1.691476804	1456350_at	-1.691476804	6.125081296	-4.115177903	0.000632041	0.003796293	-0.77369691	Zfp451
-1.690139129	1445116_at	-1.690139129	5.539304274	-3.358376135	0.003441907	0.013063196	-2.438382293	NA
-1.689176542	1451070_at	-1.689176542	10.50725545	-8.13681452	1.72E-07	1.46E-05	7.463512286	Gdi1
-1.688593692	1425075_at	-1.688593692	7.740268355	-3.344633504	0.003548748	0.013362996	-2.468094216	Gatad2b
-1.688104707	1456547_at	-1.688104707	6.636529519	-3.024581992	0.007194494	0.022772788	-3.150823996	Gm19313
-1.687400187	1423652_at	-1.687400187	9.929136649	-3.642195052	0.001825889	0.008135211	-1.8193771	Isca1
-1.686737414	1439125_at	-1.686737414	8.174733796	-5.440261633	3.43E-05	0.000516912	2.135716592	NA
-1.685075885	1437848_x_at	-1.685075885	8.517598945	-5.607153947	2.41E-05	0.000404648	2.492493408	Adpgk
-1.683366263	1427447_a_at	-1.683366263	8.052903902	-3.245541288	0.004421799	0.015802263	-2.681463668	Triobp
-1.683219915	1444185_at	-1.683219915	3.572602252	-7.669622748	4.02E-07	2.61E-05	6.611373233	NA
-1.682474769	1448409_at	-1.682474769	9.075766166	-6.098197485	8.63E-06	0.000203986	3.523755568	Lrmp
-1.682339282	1422024_at	-1.682339282	8.540741474	-2.909961889	0.009237644	0.02760261	-3.390124466	Fli1
-1.68212801	1444197_at	-1.68212801	6.692621487	-3.525426305	0.002371216	0.009951127	-2.075170208	Rinl
-1.681982886	1430932_at	-1.681982886	5.681876184	-4.464777076	0.000289419	0.002184026	0.002070488	Slc9a8
-1.681550704	1457884_at	-1.681550704	4.591815196	-3.401837712	0.003124441	0.012151325	-2.344237987	4732496C06Rik
-1.681519235	1417978_at	-1.681519235	8.424945643	-2.799045594	0.011741793	0.033091577	-3.61848987	Eif4e3
-1.680619036	1439800_at	-1.680619036	5.630152442	-6.460515624	4.13E-06	0.000125288	4.265385173	Clip1
-1.680539093	1431316_at	-1.680539093	6.798051083	-6.040625611	9.72E-06	0.000220819	3.404358408	Itch
-1.680139681	1440416_at	-1.680139681	5.5026011	-5.038279802	8.17E-05	0.000914859	1.265071625	NA
-1.679718237	1441669_at	-1.679718237	4.177261219	-4.389239146	0.00034246	0.002454336	-0.165409149	Acap2
-1.679539883	1420172_at	-1.679539883	11.18254475	-4.67534485	0.000181395	0.001585978	0.467893874	Myh9
-1.679527252	1445861_at	-1.679527252	5.575863522	-4.928575788	0.000103886	0.001076036	1.025054977	Usp25
-1.679232779	1442163_at	-1.679232779	7.244360305	-3.635508721	0.001853444	0.008225432	-1.83405978	NA
-1.678945736	1453472_a_at	-1.678945736	3.882621995	-7.480211816	5.72E-07	3.28E-05	6.25726967	Slamf7
-1.678108413	1459511_at	-1.678108413	3.69947945	-2.657750333	0.015884843	0.041825877	-3.904232448	NA
-1.675498807	1448759_at	-1.675498807	5.274265893	-4.657490335	0.000188702	0.001622372	0.428470583	Il2rb
-1.675329825	1418592_at	-1.675329825	6.338385976	-3.616920776	0.001932236	0.008499723	-1.874856124	Dnaja4
-1.674056142	1429393_at	-1.674056142	8.230550846	-3.040817922	0.006943134	0.022176296	-3.116678052	Dcaf12
-1.673533323	1415846_a_at	-1.673533323	2.849916191	-3.047156462	0.006847337	0.021946808	-3.103331486	Ldhc
-1.673366772	1420464_s_at	-1.673366772	8.533434972	-3.02192675	0.007236434	0.022870178	-3.156402624	NA
-1.673346874	1459136_at	-1.673346874	3.008234064	-3.690839475	0.001637308	0.007535031	-1.712441273	NA
-1.673160501	1460086_at	-1.673160501	6.906936746	-7.963695556	2.35E-07	1.80E-05	7.151265299	Rc3h2
-1.671950995	1443516_at	-1.671950995	5.423819164	-2.955775396	0.008361283	0.025581437	-3.294857652	Atxn2
-1.671548538	1426542_at	-1.671548538	6.162242319	-3.490567107	0.00256331	0.010532959	-2.151252029	Endod1
-1.671543208	1416383_a_at	-1.671543208	5.254604966	-5.620355257	2.34E-05	0.000397054	2.520585949	Pcx
-1.670913551	1458683_at	-1.670913551	6.96662868	-2.289551957	0.034150651	0.075846174	-4.61581272	Sirpb1a
-1.67016309	1453902_at	-1.67016309	3.473644556	-2.206833237	0.040344459	0.085883582	-4.767936794	Eif2ak1
-1.670060703	1427091_at	-1.670060703	6.316423782	-5.102989504	7.10E-05	0.000835353	1.406202903	Znfx1
-1.66930976	1434295_at	-1.66930976	5.607479433	-3.994045394	0.000829287	0.004599478	-1.042404568	Rasgrp1
-1.668910997	1418633_at	-1.668910997	5.420644883	-4.78509506	0.000142373	0.001338404	0.709850339	Notch1
-1.668906444	1459903_at	-1.668906444	3.681218598	-4.870593878	0.00011797	0.001175424	0.897843168	Sema7a
-1.668896178	1437485_at	-1.668896178	5.196570402	-4.551062408	0.000238906	0.001903464	0.193167909	Nos1ap
-1.668695997	1436562_at	-1.668695997	6.377478012	-4.373443611	0.00035474	0.002504084	-0.2004475	Ddx58
-1.668497241	1444006_at	-1.668497241	3.472187295	-3.411234546	0.003059694	0.011978129	-2.32384841	Setd2
-1.668009211	1429765_at	-1.668009211	3.796502561	-3.293514347	0.003975578	0.01457065	-2.578362956	Fam101b
-1.667708586	1442590_at	-1.667708586	4.941092704	-4.563513446	0.000232393	0.001869605	0.220721076	NA
-1.667249973	1443037_at	-1.667249973	8.044399178	-4.451980767	0.000297781	0.002223288	-0.026290268	NA
-1.66721501	1447348_at	-1.66721501	6.894213375	-4.418396219	0.000320911	0.002346063	-0.100746078	NA
-1.666687729	1442761_at	-1.666687729	5.049938405	-2.955917587	0.008358693	0.025576986	-3.294561163	NA
-1.666439155	1451927_a_at	-1.666439155	5.368076305	-2.425284189	0.025862812	0.061212823	-4.359666843	Mapk14
-1.665823502	1458203_at	-1.665823502	6.877451454	-2.53597736	0.020539631	0.051072374	-4.14526219	Spire1
-1.663451585	1447393_at	-1.663451585	4.634992018	-2.437358067	0.025224768	0.060009635	-4.336511654	NA
-1.663042335	1459374_at	-1.663042335	4.623946541	-3.015545423	0.007338201	0.023110713	-3.16980317	NA
-1.662998373	1426324_at	-1.662998373	10.27678506	-7.57923385	4.76E-07	2.94E-05	6.443014602	NA
-1.661345003	1441540_at	-1.661345003	6.978856942	-3.027563623	0.00714768	0.022662661	-3.144557728	Ncoa7
-1.660919829	1458083_at	-1.660919829	5.757695342	-5.346394768	4.20E-05	0.000589472	1.933776054	NA
-1.660709341	1450007_at	-1.660709341	7.036553683	-2.525347503	0.021002101	0.051958395	-4.166052861	1500003O03Rik
-1.660580795	1415818_at	-1.660580795	6.932425648	-3.050041016	0.006804168	0.021859931	-3.097254776	Anxa6
-1.660301712	1418465_at	-1.660301712	10.30908209	-2.310423938	0.03273316	0.073392941	-4.576938227	Ncf4
-1.660276815	1425983_x_at	-1.660276815	6.713501566	-3.496291284	0.002530742	0.010431494	-2.138768401	Hipk2
-1.65910276	1428392_at	-1.65910276	6.88636987	-2.1281897	0.04717371	0.096841792	-4.909560209	Rassf2
-1.657736193	1452536_s_at	-1.657736193	3.378113309	-2.91084822	0.009219877	0.027567811	-3.388286405	NA
-1.657493845	1459137_at	-1.657493845	6.058758661	-2.55837193	0.019596597	0.049194667	-4.101326362	Pml
-1.657147144	1436230_at	-1.657147144	4.450532168	-4.546108547	0.000241548	0.001917903	0.18220372	Gpr114
-1.656287135	1448477_at	-1.656287135	6.951183393	-4.208093105	0.000513304	0.003256558	-0.567442011	Chst12
-1.656151989	1458608_at	-1.656151989	4.837045532	-4.671065107	0.00018312	0.001598874	0.458445534	NA
-1.655519213	1439938_at	-1.655519213	5.278959453	-6.092872148	8.73E-06	0.000205163	3.512728959	Stk38
-1.655371628	1456500_at	-1.655371628	5.708222851	-2.748405674	0.013091009	0.035979903	-3.721600912	Aph1b
-1.654465791	1438802_at	-1.654465791	7.087288965	-5.407829308	3.68E-05	0.000542079	2.066043928	Foxp1
-1.654065609	1459879_at	-1.654065609	7.4553919	-6.338207551	5.29E-06	0.000147985	4.016948504	Marf1
-1.653922848	1418189_s_at	-1.653922848	10.30320116	-2.905763859	0.009322247	0.027778001	-3.398827548	NA
-1.653665054	1456150_at	-1.653665054	10.2055885	-4.581644624	0.00022323	0.001812726	0.260832769	Jhdm1d
-1.652755286	1438833_at	-1.652755286	7.282616318	-1.783748757	0.091078945	0.161004087	-5.491030791	Casc5
-1.652355135	1423651_at	-1.652355135	12.00204761	-5.039875027	8.15E-05	0.000912591	1.26855489	Isca1
-1.651517736	1460344_at	-1.651517736	8.296442676	-6.018695472	1.02E-05	0.000226757	3.358768818	Pbxip1
-1.650154666	1445885_at	-1.650154666	6.086987903	-5.389073422	3.83E-05	0.000559539	2.025702805	Ube2d2a
-1.649968119	1449015_at	-1.649968119	6.573953889	-3.470319537	0.00268187	0.01089292	-2.195377724	Retnla
-1.649695734	1442622_at	-1.649695734	3.842014545	-4.337746809	0.000384155	0.002658387	-0.27964912	NA
-1.648820554	1457801_at	-1.648820554	5.914670723	-4.786426715	0.000141956	0.001336413	0.712781875	9930024M15Rik
-1.648819726	1427270_a_at	-1.648819726	10.85330043	-4.345666545	0.000377423	0.002625199	-0.262075455	Bsdc1
-1.648496231	1445277_at	-1.648496231	5.356906233	-3.897621101	0.001029598	0.005414406	-1.255997057	NA
-1.648355781	1452353_at	-1.648355781	7.017338727	-3.494042834	0.002543486	0.01047252	-2.143672417	Gpr155
-1.647437579	1443877_a_at	-1.647437579	6.286382509	-2.479707294	0.023101588	0.056056202	-4.254840515	Rapgef6
-1.647067304	1450643_s_at	-1.647067304	9.30063892	-4.529572548	0.000250584	0.001964121	0.145598483	Acsl1
-1.646819086	1446212_at	-1.646819086	4.668808534	-3.443909585	0.00284469	0.011345507	-2.252857327	NA
-1.646534832	1423854_a_at	-1.646534832	4.950448852	-2.572347883	0.019028972	0.048167085	-4.073815548	Rasl11b
-1.646148076	1445862_at	-1.646148076	8.55385927	-6.11582019	8.33E-06	0.000200097	3.560219476	Marf1
-1.645271677	1418344_at	-1.645271677	6.75670479	-5.999085308	1.06E-05	0.000233039	3.317951488	Tmem8
-1.644975552	1442623_at	-1.644975552	4.764661578	-3.679533191	0.001679334	0.007662662	-1.737313739	Mef2a
-1.644809819	1433169_at	-1.644809819	4.600135677	-3.860459141	0.001119143	0.005753621	-1.338211481	5830456J23Rik
-1.644627998	1422474_at	-1.644627998	6.917463554	-4.505810932	0.000264172	0.002038597	0.092980679	Pde4b
-1.644541077	1458440_at	-1.644541077	10.22470661	-2.674124384	0.015341384	0.040709083	-3.871439073	Specc1
-1.643986388	1430163_at	-1.643986388	7.416198885	-5.945717844	1.18E-05	0.000249667	3.206630048	Rab43
-1.643973415	1460244_at	-1.643973415	4.357172843	-3.423049339	0.002980162	0.011732044	-2.29819537	Upb1
-1.642193965	1457914_at	-1.642193965	6.066537445	-3.346306324	0.003535571	0.013326746	-2.464479034	NA
-1.64169996	1438249_at	-1.64169996	9.569136092	-5.500515707	3.02E-05	0.00047224	2.264868166	Usp7
-1.641585756	1442201_at	-1.641585756	4.609432798	-4.905476081	0.00010928	0.001115484	0.974402566	NA
-1.641071871	1416707_a_at	-1.641071871	4.718976937	-4.194840693	0.000528758	0.003327929	-0.596862657	Pmf1
-1.640565531	1456223_at	-1.640565531	7.622760198	-4.644460098	0.000194223	0.001655384	0.399689512	NA
-1.640366544	1458869_at	-1.640366544	5.743090743	-3.173735729	0.00518281	0.017787917	-2.835037071	2900076A13Rik
-1.63937099	1439501_at	-1.63937099	5.309389563	-4.58737715	0.00022041	0.001798907	0.273512027	Micu1
-1.639284846	1446127_at	-1.639284846	5.510036891	-5.62060232	2.34E-05	0.000397054	2.521111516	Zeb1
-1.63825913	1427325_s_at	-1.63825913	8.731849041	-3.644904808	0.001814838	0.008096532	-1.813425545	Akna
-1.637574487	1458038_at	-1.637574487	7.894729168	-4.881990095	0.000115056	0.001155077	0.922864753	NA
-1.637546755	1437303_at	-1.637546755	7.935100011	-2.058188682	0.054121237	0.107627184	-5.033016546	Il6st
-1.637276036	1440684_at	-1.637276036	4.175824176	-4.112192976	0.000636283	0.003814649	-0.780321649	Lpcat2
