logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols3
-1.827175809	1426881_at	-1.827175809	3.796382726	-5.628304082	8.14E-05	0.000546608	1.147780682	Ube3c
-1.825759639	1426482_at	-1.825759639	5.736892636	-4.036142655	0.00140538	0.005362246	-1.784692722	Prkrir
-1.824284816	1423066_at	-1.824284816	5.539779446	-3.396105055	0.004761353	0.014082401	-3.018179986	Dnmt3a
-1.82089078	1449041_a_at	-1.82089078	6.881529304	-7.337357437	5.60E-06	6.10E-05	3.93297995	Trip6
-1.820526691	1431166_at	-1.820526691	4.358283952	-5.077303732	0.000210263	0.001169472	0.165498571	Chd1
-1.820369167	1451574_at	-1.820369167	3.48420265	-6.456172386	2.12E-05	0.000179351	2.546889733	Bcl9
-1.820274813	1417505_s_at	-1.820274813	6.932632547	-6.667088704	1.53E-05	0.000137355	2.888258939	NA
-1.818232487	1431771_a_at	-1.818232487	4.526097956	-4.335755234	0.000803115	0.003440227	-1.21324804	Irak1bp1
-1.818120471	1417538_at	-1.818120471	7.633000464	-6.195992112	3.20E-05	0.000252372	2.117343678	Slc35a1
-1.816206787	1419205_x_at	-1.816206787	7.472220334	-10.31346527	1.23E-07	3.08E-06	7.908502054	Gpatch4
-1.815185583	1450431_a_at	-1.815185583	8.808982519	-6.466462236	2.08E-05	0.000177575	2.563685859	Nedd4
-1.814813298	1425115_at	-1.814813298	2.687202034	-5.747391944	6.67E-05	0.000462839	1.354820089	Rbbp6
-1.813051179	1430979_a_at	-1.813051179	6.267263126	-4.435524408	0.000668004	0.002977928	-1.02451049	Prdx2
-1.812975671	1423121_at	-1.812975671	3.449232813	-3.570532655	0.003405937	0.010860025	-2.68158237	Ide
-1.811052264	1424305_at	-1.811052264	2.922427939	-2.538458317	0.024685393	0.053746314	-4.638086564	Igj
-1.809352782	1422498_at	-1.809352782	2.631454173	-9.459879832	3.34E-07	6.73E-06	6.868677354	Mageh1
-1.807584278	1420477_at	-1.807584278	10.01983823	-10.9522408	6.04E-08	1.81E-06	8.640850819	Nap1l1
-1.807521382	1416918_at	-1.807521382	3.775640083	-8.516613631	1.10E-06	1.70E-05	5.629879443	Dlg3
-1.806067875	1418100_at	-1.806067875	2.777850597	-5.376586691	0.000124937	0.000771935	0.703919519	A030009H04Rik
-1.802425631	1436213_a_at	-1.802425631	4.780346948	-3.889847196	0.001852725	0.006670872	-2.065721763	Kansl1l
-1.794390486	1424229_at	-1.794390486	4.853294638	-4.622964662	0.000474071	0.002245879	-0.672411792	Dyrk3
-1.79344518	1423566_a_at	-1.79344518	6.966110332	-5.729752033	6.87E-05	0.000475497	1.324273376	Hsph1
-1.793296645	1425718_a_at	-1.793296645	10.14108233	-9.392929049	3.62E-07	7.18E-06	6.783968512	Ivns1abp
-1.791331515	1419401_at	-1.791331515	2.631124804	-11.48105497	3.45E-08	1.20E-06	9.219789163	Asb13
-1.789042057	1448276_at	-1.789042057	8.240918844	-6.65569336	1.55E-05	0.000139456	2.869971547	Tspan4
-1.788074948	1436684_a_at	-1.788074948	8.322842869	-9.333177252	3.90E-07	7.54E-06	6.707965911	Riok2
-1.78609707	1432538_a_at	-1.78609707	7.33231292	-5.613876275	8.34E-05	0.000556754	1.122567461	Rfc3
-1.784661147	1427048_at	-1.784661147	6.259357302	-8.932022059	6.43E-07	1.10E-05	6.187679865	Smo
-1.781330028	1424081_at	-1.781330028	6.57176506	-5.977632478	4.56E-05	0.000339144	1.749631902	Pcgf6
-1.779595493	1451109_a_at	-1.779595493	10.39708447	-7.857542971	2.67E-06	3.34E-05	4.702944538	Nedd4
-1.773640705	1455434_a_at	-1.773640705	7.907892198	-7.063553755	8.37E-06	8.53E-05	3.513506787	Ktn1
-1.772335684	1416798_a_at	-1.772335684	5.250674131	-6.120071834	3.62E-05	0.000280301	1.99024145	Nme4
-1.772093179	1434958_at	-1.772093179	7.418793857	-4.737207563	0.00038546	0.00190924	-0.459549342	Sacs
-1.770827893	1427982_s_at	-1.770827893	2.959971388	-5.998427295	4.41E-05	0.000329986	1.78493278	Syne2
-1.769635555	1448733_at	-1.769635555	6.935254934	-6.296864811	2.72E-05	0.000220017	2.28498908	Bmi1
-1.768344068	1425495_at	-1.768344068	8.004722376	-4.525788616	0.000566018	0.002595606	-0.854528908	Zfp62
-1.768189141	1449633_s_at	-1.768189141	8.181883399	-6.279869615	2.80E-05	0.000224609	2.256842328	Nt5c3l
-1.764137617	1437074_at	-1.764137617	7.457872937	-8.926355794	6.47E-07	1.11E-05	6.180203593	Snx5
-1.758718707	1417393_a_at	-1.758718707	9.020617149	-4.687802878	0.000421458	0.002046332	-0.551433171	Fam132a
-1.757766967	1448224_at	-1.757766967	8.388580022	-9.316476336	3.98E-07	7.64E-06	6.6866546	Tfam
-1.756439134	1417254_at	-1.756439134	6.438048759	-4.422546368	0.00068416	0.003031687	-1.04901205	Spata5
-1.756326673	1436959_x_at	-1.756326673	8.821024624	-6.63769604	1.60E-05	0.000142854	2.841052991	Nelf
-1.756036844	1450070_s_at	-1.756036844	7.91830957	-7.932441955	2.41E-06	3.12E-05	4.810968464	Pak1
-1.754625575	1417261_at	-1.754625575	5.589937796	-5.522582521	9.74E-05	0.000629706	0.962381778	Mbtd1
-1.753604458	1424539_at	-1.753604458	7.39922419	-5.61506384	8.33E-05	0.000555969	1.124643838	Ubl4
-1.753080566	1418275_a_at	-1.753080566	8.393830408	-7.320822421	5.74E-06	6.21E-05	3.907929696	Elf2
-1.751559546	1451321_a_at	-1.751559546	8.856164501	-9.294526977	4.09E-07	7.81E-06	6.658600481	Rbm43
-1.751523164	1425350_a_at	-1.751523164	4.525260105	-3.688081385	0.002719903	0.009047418	-2.454648428	Myef2
-1.751393169	1427129_a_at	-1.751393169	10.89916849	-10.00771535	1.74E-07	4.01E-06	7.544396464	Hnrnpr
-1.749040925	1460723_at	-1.749040925	2.638141002	-7.243284871	6.42E-06	6.84E-05	3.789980699	Mc5r
-1.747875879	1448835_at	-1.747875879	7.486571018	-6.265886348	2.86E-05	0.000228376	2.233653904	E2f6
-1.746793389	1423757_x_at	-1.746793389	8.637461805	-4.207682005	0.001018987	0.004149737	-1.456734197	Igfbp4
-1.746217212	1451306_at	-1.746217212	9.624470003	-8.401914928	1.28E-06	1.92E-05	5.472333074	Cdca7l
-1.744968248	1426895_at	-1.744968248	8.471184997	-6.331590316	2.58E-05	0.000209556	2.342376066	Zfp191
-1.740812306	1452151_at	-1.740812306	7.400201911	-6.937604895	1.01E-05	9.86E-05	3.317186014	Gramd4
-1.740353606	1418293_at	-1.740353606	6.762665407	-4.941218766	0.000267482	0.001411394	-0.082990179	Ifit2
-1.739948385	1416442_at	-1.739948385	9.574032279	-5.094780918	0.000203899	0.001142503	0.197249353	Ier2
-1.739400801	1417675_a_at	-1.739400801	7.398574117	-5.914962551	5.05E-05	0.000368573	1.64288536	Mdn1
-1.738181697	1449126_at	-1.738181697	5.560217741	-9.249405164	4.32E-07	8.08E-06	6.600766126	Zfp90
-1.736432453	1426306_a_at	-1.736432453	4.255496822	-6.202272797	3.17E-05	0.000250122	2.127822879	Maged2
-1.730373665	1426532_at	-1.730373665	6.208710315	-5.773182977	6.39E-05	0.000445652	1.399405901	Zmynd11
-1.728807142	1425147_at	-1.728807142	4.03209661	-4.627719756	0.00046999	0.002230284	-0.663524673	2410075B13Rik
-1.727238332	1426782_at	-1.727238332	4.171822374	-8.213034839	1.64E-06	2.31E-05	5.209475157	Gpr125
-1.727049042	1422293_a_at	-1.727049042	6.840808225	-6.788991186	1.27E-05	0.000117893	3.08277894	Kctd1
-1.727047762	1451909_a_at	-1.727047762	8.004316928	-5.173040064	0.000177775	0.001020573	0.338960222	Prpf4b
-1.726984774	1430167_a_at	-1.726984774	3.182689899	-6.194621396	3.21E-05	0.000252751	2.115055941	Rwdd3
-1.72614139	1416780_at	-1.72614139	5.856224838	-4.876846429	0.000299994	0.001548411	-0.201296125	Pfkm
-1.725576316	1425753_a_at	-1.725576316	9.350981852	-7.507076319	4.38E-06	5.05E-05	4.188030794	Ung
-1.725404659	1450685_at	-1.725404659	6.378605278	-5.302845511	0.000141873	0.000849661	0.572314352	Arpp19
-1.721574253	1426381_at	-1.721574253	6.824967137	-5.289623087	0.000145156	0.000864717	0.548642263	Pprc1
-1.72146502	1416368_at	-1.72146502	4.068942736	-8.683970638	8.83E-07	1.42E-05	5.85698866	Gsta4
-1.714920074	1424145_at	-1.714920074	4.818882864	-5.56396456	9.08E-05	0.00059691	1.035129354	Prr3
-1.714658729	1434695_at	-1.714658729	7.758680715	-5.33678631	0.000133798	0.000813792	0.632975525	Dtl
-1.709726867	1433669_at	-1.709726867	8.209073041	-7.17036853	7.15E-06	7.48E-05	3.678334995	Akap8
-1.70828498	1418788_at	-1.70828498	2.644553576	-9.09674761	5.22E-07	9.41E-06	6.403460508	Tek
-1.70804207	1426939_at	-1.70804207	7.365089315	-5.521097997	9.76E-05	0.000630935	0.959767825	Tsr2
-1.707486011	1460213_at	-1.707486011	5.150786402	-2.538191924	0.024697839	0.053763066	-4.638571366	Golga4
-1.706423273	1436363_a_at	-1.706423273	9.268131012	-4.169052475	0.001095218	0.004389018	-1.53041747	Nfix
-1.70610228	1426421_s_at	-1.70610228	6.021486114	-4.377267686	0.000743759	0.003232479	-1.134612129	NA
-1.705344933	1460207_s_at	-1.705344933	3.332958251	-6.396881966	2.33E-05	0.000192876	2.449825671	E2f5
-1.704781187	1452404_at	-1.704781187	4.336290405	-5.500651109	0.000101052	0.000648806	0.923735138	Phactr2
-1.702577231	1426932_at	-1.702577231	7.022411718	-8.067881602	2.00E-06	2.69E-05	5.004533911	D19Bwg1357e
-1.701863524	1427544_a_at	-1.701863524	5.303019671	-4.154833162	0.001124735	0.004485064	-1.557566248	Papola
-1.70081716	1448639_a_at	-1.70081716	6.259445714	-4.122196568	0.001195619	0.004721128	-1.61993065	Spata5
-1.699584649	1420678_a_at	-1.699584649	4.502404971	-7.597067203	3.86E-06	4.56E-05	4.321748487	Il17rb
-1.696826786	1449933_a_at	-1.696826786	6.78967786	-5.927170164	4.95E-05	0.000363576	1.663721028	Tsen15
-1.690557706	1416894_at	-1.690557706	6.845948459	-7.881372478	2.59E-06	3.27E-05	4.73738916	Hspbp1
-1.688868465	1423284_at	-1.688868465	4.407957269	-5.81479775	5.96E-05	0.000419955	1.471155909	Mansc1
-1.688801099	1421038_a_at	-1.688801099	6.721158765	-5.795892636	6.15E-05	0.000431456	1.438589942	Kcnn4
-1.68850743	1424760_a_at	-1.68850743	8.529167632	-7.374032887	5.31E-06	5.85E-05	3.988414344	Smyd2
-1.685899584	1437052_s_at	-1.685899584	7.68278356	-3.394928967	0.004772139	0.014110613	-3.0204473	Slc2a3
-1.685334355	1425814_a_at	-1.685334355	8.168698228	-3.391739287	0.004801516	0.01418058	-3.026596284	Calcrl
-1.684028887	1448470_at	-1.684028887	6.436557074	-4.550193053	0.000541314	0.002500566	-0.808704714	Fbp1
-1.68372682	1416549_at	-1.68372682	5.638993053	-4.240506917	0.000958511	0.003954646	-1.394208146	Slc35b4
-1.683661814	1416106_at	-1.683661814	7.683109583	-5.599958003	8.54E-05	0.000566638	1.098218202	Kti12
-1.68349159	1439200_x_at	-1.68349159	8.890651082	-6.218671801	3.09E-05	0.000244211	2.155158625	NA
-1.683181902	1423888_at	-1.683181902	5.614456281	-5.725203831	6.92E-05	0.000478244	1.316390494	Telo2
-1.681352531	1436232_a_at	-1.681352531	4.620570754	-4.187125148	0.001058848	0.004270498	-1.495931821	Gabpb1
-1.677189454	1449075_at	-1.677189454	5.616830634	-5.323309599	0.000136945	0.000826109	0.608906863	Exd2
-1.675014724	1451545_at	-1.675014724	8.20083786	-10.36026578	1.16E-07	2.97E-06	7.963441324	Tdrd3
-1.673909491	1418398_a_at	-1.673909491	8.435009579	-7.802582712	2.89E-06	3.57E-05	4.623229222	Tspan32
-1.673784943	1417831_at	-1.673784943	7.41258703	-4.06043311	0.001342601	0.005163721	-1.738140012	Smc1a
-1.672108746	1452438_s_at	-1.672108746	6.244827251	-4.070768434	0.00131677	0.005084168	-1.718342838	Taf4a
-1.67152543	1448687_at	-1.67152543	6.463248343	-3.865727898	0.001939428	0.006908296	-2.112147184	Fam132a
-1.670996847	1437849_x_at	-1.670996847	5.598520439	-8.491818284	1.13E-06	1.74E-05	5.595952946	Armcx2
-1.670896287	1452757_s_at	-1.670896287	3.021984942	-1.940159456	0.074305691	0.133233572	-5.671807453	NA
-1.66885855	1451980_at	-1.66885855	9.592475494	-8.863097538	7.02E-07	1.19E-05	6.096493275	Casd1
-1.66726595	1417783_at	-1.66726595	6.55072008	-7.055421923	8.48E-06	8.59E-05	3.500895842	Als2
-1.666743144	1452378_at	-1.666743144	5.375153365	-3.494991901	0.00393712	0.012172899	-2.827414578	Malat1
-1.660083209	1452331_s_at	-1.660083209	6.599263071	-5.530950472	9.60E-05	0.000621533	0.977110608	Qser1
-1.658901836	1438211_s_at	-1.658901836	6.547344686	-6.96251248	9.74E-06	9.63E-05	3.35617985	Dbp
-1.657570747	1423909_at	-1.657570747	7.071108995	-5.068604708	0.000213507	0.001179975	0.149681135	Tmem176a
-1.657495172	1425391_a_at	-1.657495172	2.648943332	-5.216467517	0.000164809	0.000960581	0.417268404	Osbpl5
-1.655984029	1421217_a_at	-1.655984029	8.197718123	-3.246476898	0.006351453	0.017823938	-3.306189678	Lgals9
-1.655779742	1422495_a_at	-1.655779742	11.15864709	-6.442698056	2.16E-05	0.000182263	2.52487352	Hmgn1
-1.653281335	1451728_at	-1.653281335	6.836437521	-4.406183528	0.000705107	0.003102633	-1.079925379	Wdr13
-1.652436408	1416267_at	-1.652436408	6.995676667	-4.29512532	0.000865953	0.003647266	-1.290351333	Scoc
-1.649063515	1459894_at	-1.649063515	5.86358403	-3.355692048	0.005146457	0.015032757	-3.096063124	Iqgap2
-1.648459916	1431827_a_at	-1.648459916	5.048335777	-4.593135244	0.000500521	0.002344677	-0.728214582	Tlk2
-1.64777565	1434372_at	-1.64777565	7.36863093	-5.328089866	0.00013582	0.000823436	0.61744684	AW112010
-1.647581876	1450052_at	-1.647581876	5.075829772	-3.920866598	0.001747014	0.006342739	-2.00604983	Kif2a
-1.647575331	1426349_s_at	-1.647575331	7.765710329	-5.574481862	8.92E-05	0.000587769	1.05358186	Tmpo
-1.645204223	1434116_at	-1.645204223	3.033041115	-6.225743522	3.05E-05	0.000242309	2.166935124	Cbx2
-1.644710447	1438955_x_at	-1.644710447	8.394709122	-5.241299682	0.000157843	0.000926665	0.461938698	Ppif
-1.6421909	1455491_at	-1.6421909	9.450424695	-7.290345566	6.00E-06	6.45E-05	3.861663437	Hnrnph3
-1.641974374	1448701_a_at	-1.641974374	8.001376172	-5.740705768	6.74E-05	0.000467455	1.343246728	Krit1
-1.635686591	1416155_at	-1.635686591	9.833895653	-8.342030434	1.38E-06	2.03E-05	5.389457275	Hmgb3
-1.631050919	1425820_x_at	-1.631050919	8.740333555	-10.71000575	7.87E-08	2.21E-06	8.367517249	Gpatch4
-1.627448369	1455618_x_at	-1.627448369	3.409811032	-6.105896837	3.70E-05	0.00028504	1.966422215	Tspan33
-1.627281827	1418565_at	-1.627281827	6.677160985	-7.503969561	4.40E-06	5.06E-05	4.183395741	Serbp1
-1.627149442	1421052_a_at	-1.627149442	8.003896869	-8.239301475	1.59E-06	2.25E-05	5.246286678	Sms
-1.626489783	1435823_x_at	-1.626489783	7.01530065	-4.266571616	0.000913132	0.003795544	-1.344617152	Egfl7
-1.626263026	1452195_s_at	-1.626263026	4.11838557	-4.157455115	0.001119231	0.004467841	-1.552559138	Sfi1
-1.626093653	1422676_at	-1.626093653	9.102443131	-7.445030393	4.79E-06	5.41E-05	4.095225237	Smarce1
-1.625514228	1430375_a_at	-1.625514228	4.542566083	-6.52540802	1.90E-05	0.00016461	2.659622103	NA
-1.623959549	1417195_at	-1.623959549	3.709548197	-5.332514413	0.000134787	0.00081893	0.625348693	Wwc2
-1.622142945	1451317_at	-1.622142945	9.25127679	-6.94931397	9.93E-06	9.76E-05	3.335527482	Ythdf2
-1.621836998	1424115_at	-1.621836998	6.767814533	-3.746534289	0.002432857	0.008282551	-2.341863387	Ppp5c
-1.619484554	1455433_at	-1.619484554	5.227474335	-5.861454643	5.52E-05	0.000397164	1.551318418	Zfp942
-1.618271858	1423786_at	-1.618271858	7.441029693	-7.415481733	5.00E-06	5.58E-05	4.050851365	8430410A17Rik
-1.617778805	1448493_at	-1.617778805	11.70992917	-8.395784054	1.29E-06	1.93E-05	5.463868031	Paip2
-1.617338415	1451180_a_at	-1.617338415	6.69902651	-4.473546181	0.000622905	0.002813142	-0.952816682	Nt5c3l
-1.616739389	1448999_at	-1.616739389	5.768582258	-7.508582295	4.37E-06	5.05E-05	4.190277148	Trappc5
-1.613958726	1457675_at	-1.613958726	6.12997681	-5.041928921	0.000223786	0.001226	0.101119095	2510002D24Rik
-1.612737076	1417612_at	-1.612737076	6.899323435	-5.898993206	5.19E-05	0.00037741	1.615598411	Ier5
-1.612608598	1437253_at	-1.612608598	4.490964605	-6.841077325	1.17E-05	0.000111017	3.165275148	Fam116a
-1.612064074	1419387_s_at	-1.612064074	9.238909882	-5.576882664	8.88E-05	0.00058607	1.057791973	Muc13
-1.611345745	1418671_at	-1.611345745	2.592445657	-5.199782534	0.00016967	0.000980824	0.38721019	Capn5
-1.605803016	1436153_a_at	-1.605803016	10.84977545	-8.240292181	1.59E-06	2.24E-05	5.247673474	Zmynd11
-1.600434898	1426759_at	-1.600434898	4.665230552	-6.367057824	2.44E-05	0.000200123	2.400817455	Map4k3
-1.600100718	1450934_at	-1.600100718	9.714892914	-5.827807656	5.83E-05	0.000413834	1.493538476	Eif4a2
-1.600036927	1420756_at	-1.600036927	5.058522663	-4.277785072	0.000894296	0.003735215	-1.323298495	Fut7
-1.599583911	1423689_a_at	-1.599583911	2.973818983	-5.819981219	5.91E-05	0.000417623	1.480076447	Gpsm1
-1.599538137	1419561_at	-1.599538137	6.803228547	-1.95544025	0.072314032	0.130310392	-5.647092053	Ccl3
-1.598117751	1436879_x_at	-1.598117751	7.341840519	-6.796798133	1.25E-05	0.000116787	3.095167426	Afp
-1.595293496	1448641_at	-1.595293496	9.653808762	-8.758164413	8.03E-07	1.32E-05	5.956635332	Mbtd1
-1.595253595	1438802_at	-1.595253595	4.466052171	-4.650315156	0.000451092	0.002159627	-0.621326416	Foxp1
-1.593548976	1425993_a_at	-1.593548976	9.816442992	-6.13957032	3.51E-05	0.000273114	2.022960828	Hsph1
-1.591567566	1451285_at	-1.591567566	10.20122286	-4.178100967	0.00107685	0.004330753	-1.51314858	Fus
-1.591212533	1418540_a_at	-1.591212533	9.155256293	-5.120401644	0.000194931	0.001098784	0.24372664	Ptpre
-1.590012	1450853_at	-1.590012	7.251915157	-4.046014937	0.001379509	0.005281349	-1.765768355	Tle4
-1.589505328	1436364_x_at	-1.589505328	7.475214963	-4.401190359	0.00071163	0.003125259	-1.08936341	Nfix
-1.588882286	1449733_s_at	-1.588882286	6.759173596	-6.780769875	1.28E-05	0.000119282	3.069723945	Siah1a
-1.58798498	1422734_a_at	-1.58798498	8.846410334	-6.045974246	4.08E-05	0.000309697	1.86542403	Myb
-1.587346841	1455602_x_at	-1.587346841	7.683816972	-5.272667567	0.000149481	0.000884458	0.518254023	Kansl1l
-1.586975693	1434600_at	-1.586975693	3.498352668	-8.315150938	1.43E-06	2.08E-05	5.352118604	Tjp2
-1.583217956	1451046_at	-1.583217956	3.768245092	-8.617920639	9.62E-07	1.53E-05	5.767745666	Zfpm1
-1.580143624	1417403_at	-1.580143624	3.593290476	-3.898914262	0.001821166	0.006573978	-2.048275276	Elovl6
-1.579897279	1438501_at	-1.579897279	7.747505054	-4.520369018	0.000571661	0.002618298	-0.86471312	Rps17
-1.579575337	1418536_at	-1.579575337	11.20484049	-3.803448145	0.002183	0.007603534	-2.23212228	H2-Q7
-1.578639765	1434291_a_at	-1.578639765	7.579609803	-6.098975086	3.74E-05	0.000287467	1.954781044	Serf1
-1.576603288	1448270_at	-1.576603288	10.18661629	-6.742826458	1.36E-05	0.000124657	3.009352489	Ddx21
-1.575957771	1424370_s_at	-1.575957771	6.073919216	-3.881379687	0.001882703	0.006753018	-2.082017626	Psmf1
-1.575604306	1419316_s_at	-1.575604306	5.60881847	-4.320588227	0.000826003	0.003514317	-1.242014612	Gnb1l
-1.575473401	1448942_at	-1.575473401	6.8098893	-10.08579615	1.59E-07	3.76E-06	7.63824435	Gng11
-1.575118975	1427153_at	-1.575118975	6.152308787	-5.541662053	9.43E-05	0.000612388	0.995950983	Bckdhb
-1.574715481	1460669_at	-1.574715481	8.4163252	-8.070861477	1.99E-06	2.69E-05	5.008767135	Ilf3
-1.56853049	1425508_s_at	-1.56853049	8.181005384	-7.453695837	4.73E-06	5.38E-05	4.108216723	Arfrp1
-1.565318237	1455898_x_at	-1.565318237	7.473782104	-4.431015127	0.000673572	0.002994153	-1.033021949	Slc2a3
-1.564074002	1455897_x_at	-1.564074002	13.0149702	-5.921332632	5.00E-05	0.000366308	1.653760216	Hmgn1
-1.562741475	1427318_s_at	-1.562741475	3.998345404	-3.796309536	0.002212846	0.007674409	-2.245882056	Myof
-1.562735962	1451542_at	-1.562735962	2.770978282	-3.568008686	0.003422455	0.010888141	-2.686455522	Ssbp2
-1.562269383	1420961_a_at	-1.562269383	3.131148808	-4.099315704	0.001248039	0.004877053	-1.663694659	Ivns1abp
-1.559698262	1450009_at	-1.559698262	9.585373246	-3.397679292	0.004746954	0.014065555	-3.015145037	Ltf
-1.559669697	1449080_at	-1.559669697	9.489846329	-4.836846907	0.000322245	0.001638452	-0.275049139	Hdac2
-1.556565418	1423570_at	-1.556565418	8.771100215	-6.454505496	2.12E-05	0.000179584	2.544167496	Abcg1
-1.555880101	1424812_at	-1.555880101	5.835103695	-5.916883347	5.04E-05	0.000367863	1.646165085	BC017158
-1.554439672	1434150_a_at	-1.554439672	10.27721888	-5.687492439	7.37E-05	0.000503849	1.250921716	NA
-1.551649739	1453251_at	-1.551649739	5.486754241	-5.897458014	5.20E-05	0.000377879	1.612973373	Dhx30
-1.548959572	1452222_at	-1.548959572	8.211276223	-6.751170585	1.34E-05	0.000123678	3.022645602	Utrn
-1.548797307	1450938_at	-1.548797307	7.498081849	-4.926944861	0.00027436	0.001438849	-0.109181698	Pnn
-1.546632689	1416907_at	-1.546632689	8.087697495	-5.173321093	0.000177687	0.001020573	0.339467734	Tsn
-1.546618084	1451860_a_at	-1.546618084	7.588664687	-4.541075282	0.00055041	0.002533276	-0.825818357	Trim30a
-1.54449725	1426324_at	-1.54449725	9.421503004	-7.947593501	2.36E-06	3.06E-05	4.832735663	NA
-1.544278851	1452540_a_at	-1.544278851	10.00127998	-4.242471719	0.000955011	0.003944519	-1.390468082	NA
-1.544182562	1449593_at	-1.544182562	3.374865656	-4.630496382	0.000467624	0.00222092	-0.658336321	NA
-1.543543707	1425281_a_at	-1.543543707	4.879315005	-4.597076055	0.000496941	0.002331767	-0.720837221	Tsc22d3
-1.540855881	1418843_at	-1.540855881	5.278197974	-4.273957022	0.00090068	0.003754384	-1.330575151	Slc30a4
-1.537747217	1426900_at	-1.537747217	9.632792162	-8.007085069	2.18E-06	2.87E-05	4.917926907	Jmjd1c
-1.536243108	1433705_at	-1.536243108	4.33393075	-4.856189832	0.000311278	0.001593521	-0.239360972	Zfp213
-1.534253493	1426744_at	-1.534253493	6.117407708	-2.939149108	0.011481346	0.028718585	-3.892775244	Srebf2
-1.531815085	1433658_x_at	-1.531815085	3.416211252	-6.079988105	3.86E-05	0.000294843	1.92281436	Pcbp4
-1.530321339	1428853_at	-1.530321339	7.579842691	-4.001136908	0.001501194	0.005647241	-1.85183976	Ptch1
-1.530073949	1429108_at	-1.530073949	8.333264386	-6.161118903	3.39E-05	0.000265441	2.059059339	Msl2
-1.529930339	1423176_at	-1.529930339	5.788283486	-3.508979801	0.00383279	0.011908912	-2.800414955	Tob1
-1.529183818	1450053_at	-1.529183818	8.416587868	-7.180430445	7.04E-06	7.40E-05	3.693783295	Kif2a
-1.528312984	1438976_x_at	-1.528312984	9.946561291	-2.991537974	0.010380423	0.026544694	-3.793448305	Mat2a
-1.528134062	1425383_a_at	-1.528134062	3.041984623	-8.812410059	7.49E-07	1.26E-05	6.029091798	Pbx1
-1.525859289	1426297_at	-1.525859289	6.455646819	-4.431468503	0.00067301	0.002992831	-1.032166098	Tcf3
-1.525654841	1433668_at	-1.525654841	10.13497033	-7.050331303	8.54E-06	8.63E-05	3.492996731	Pnrc1
-1.525074627	1415908_at	-1.525074627	9.491498822	-4.075503077	0.001305107	0.005051206	-1.709275834	Tspyl1
-1.523079423	1418343_at	-1.523079423	6.596814513	-7.310506756	5.82E-06	6.28E-05	3.892283413	Gtf2ird2
-1.522911488	1423677_at	-1.522911488	4.555842266	-4.637113591	0.000462035	0.002198068	-0.645974724	Fkbp9
-1.52287996	1460179_at	-1.52287996	8.531071877	-7.085098712	8.11E-06	8.30E-05	3.546876113	Dnaja1
-1.522653547	1424243_at	-1.522653547	7.16286655	-3.931337575	0.001712741	0.006246369	-1.985916276	Rwdd4a
-1.5225119	1418491_a_at	-1.5225119	6.070724732	-5.666834479	7.63E-05	0.000518789	1.214977011	Pus3
-1.52182955	1450084_s_at	-1.52182955	12.3857823	-7.482117868	4.54E-06	5.21E-05	4.150759228	Ivns1abp
-1.520138743	1427135_at	-1.520138743	6.371979157	-4.411763422	0.00069789	0.003078926	-1.06938094	Srek1
-1.518620901	1420365_a_at	-1.518620901	12.87563854	-6.038027092	4.13E-05	0.000312259	1.851992119	Hnrnpa2b1
-1.516849478	1418366_at	-1.516849478	4.555357156	-5.636901486	8.02E-05	0.000541002	1.162791721	NA
-1.516359516	1418045_at	-1.516359516	5.004324009	-7.871217961	2.62E-06	3.31E-05	4.722719918	Inpp1
-1.515915426	1455841_s_at	-1.515915426	8.583245931	-5.508411224	9.97E-05	0.00064139	0.937416989	Grwd1
-1.512703178	1453200_at	-1.512703178	7.881688115	-6.290139721	2.75E-05	0.000221552	2.273856029	Rai1
-1.51269448	1452324_at	-1.51269448	2.652967776	-4.41758992	0.000690436	0.003056308	-1.058373447	Pvt1
-1.511517194	1448230_at	-1.511517194	8.508790281	-5.03869506	0.000225067	0.001231227	0.095226133	Usp10
-1.511222194	1419188_s_at	-1.511222194	6.189159376	-6.051658729	4.04E-05	0.000307056	1.875026341	NA
-1.510272896	1417493_at	-1.510272896	8.94803595	-8.449741461	1.20E-06	1.82E-05	5.538215092	Bmi1
-1.509867732	1451516_at	-1.509867732	5.941623784	-6.667110222	1.53E-05	0.000137355	2.888293454	Rhebl1
-1.506691707	1428309_s_at	-1.506691707	9.305452301	-6.495569402	1.99E-05	0.000170951	2.611118527	Pdrg1
-1.50604202	1452125_at	-1.50604202	7.212597518	-2.876088163	0.012960654	0.031695607	-4.011867463	Thrap3
-1.504253233	1417753_at	-1.504253233	6.139348538	-5.476303211	0.000105331	0.000670078	0.88075563	Pkd2
-1.502892976	1417112_at	-1.502892976	8.00036842	-4.509995736	0.000582624	0.002659898	-0.884213902	Arl2bp
-1.502890071	1418219_at	-1.502890071	6.813203963	-4.415997447	0.000692465	0.0030601	-1.061381666	Il15
-1.502732808	1423821_at	-1.502732808	5.460721934	-3.35545517	0.005148804	0.015035106	-3.096519455	Tmem168
-1.501386136	1452199_at	-1.501386136	6.630435883	-5.46764574	0.000106897	0.000678637	0.865454368	Tmem209
-1.501031183	1448311_at	-1.501031183	6.416432094	-2.673378188	0.019104353	0.043609272	-4.390485443	Usp5
-1.50093957	1417658_at	-1.50093957	4.761223437	-3.599404652	0.003222645	0.01038086	-2.625837261	Tbrg4
