logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols1
-1.161115163	1417775_at	-1.161115163	6.8803606	-4.112124121	0.00121841	0.007507557	-1.651479617	Polr1a
-1.161054505	1418293_at	-1.161054505	6.762665407	-3.524075191	0.003723335	0.017750564	-2.783769674	Ifit2
-1.16000681	1425381_a_at	-1.16000681	4.269245777	-3.044429624	0.00937523	0.035692873	-3.705487998	Tfr2
-1.159843174	1452072_at	-1.159843174	4.314682625	-3.605670893	0.003184205	0.015722058	-2.626206539	Myct1
-1.158413675	1419122_at	-1.158413675	3.609216816	-3.608486865	0.003167082	0.015687038	-2.620768688	Mettl1
-1.157374592	1428797_at	-1.157374592	6.819932274	-5.302290227	0.000142009	0.00147255	0.559547695	Setd6
-1.15614777	1415913_at	-1.15614777	7.29131765	-5.417795163	0.000116408	0.001266268	0.765439883	Rps13
-1.156021169	1417629_at	-1.156021169	7.629434028	-5.708134594	7.12E-05	0.000866177	1.275212777	Prodh
-1.154957085	1451545_at	-1.154957085	8.20083786	-7.636846981	3.64E-06	8.96E-05	4.370124759	Tdrd3
-1.154778365	1460319_at	-1.154778365	8.924959275	-4.261951382	0.000921011	0.006064843	-1.365633704	Fut8
-1.154203984	1422910_s_at	-1.154203984	7.762568471	-2.358500249	0.034624797	0.09443354	-4.974201503	Smc6
-1.154164417	1451349_at	-1.154164417	4.078420724	-4.382049541	0.000737219	0.005116661	-1.137745546	Efcab7
-1.153594122	1437630_at	-1.153594122	5.777391765	-4.896455969	0.000289676	0.002493988	-0.177168819	Lsg1
-1.153511539	1424455_at	-1.153511539	5.031231205	-5.780249891	6.31E-05	0.000791867	1.400076229	Gprasp1
-1.152236239	1455204_at	-1.152236239	7.621569071	-3.525011458	0.003716651	0.01774097	-2.78196193	Pitpnc1
-1.15203297	1448778_at	-1.15203297	7.690981321	-4.536959035	0.000554569	0.00412085	-0.845665565	Srsf4
-1.151801456	1421835_at	-1.151801456	3.691364946	-3.354837471	0.005154931	0.022778585	-3.110257867	Mtap7
-1.151614893	1436007_a_at	-1.151614893	6.763750737	-3.493067703	0.003951695	0.01859371	-2.843633224	Thumpd1
-1.151325213	1448639_a_at	-1.151325213	6.259445714	-2.983081078	0.010550779	0.039074883	-3.822161843	Spata5
-1.149321331	1418030_at	-1.149321331	8.116284951	-6.757876683	1.33E-05	0.000241055	3.022349782	Slco3a1
-1.147559217	1416730_at	-1.147559217	6.971405618	-4.812040279	0.000336901	0.00280041	-0.332880237	Rcl1
-1.147288542	1435335_a_at	-1.147288542	7.64108166	-5.370626932	0.000126224	0.001349642	0.681569784	Gnptab
-1.145967015	1415945_at	-1.145967015	9.463429155	-5.797034929	6.14E-05	0.000774786	1.429037219	Mcm5
-1.145180149	1450743_s_at	-1.145180149	5.201425419	-3.14904864	0.007663499	0.03055945	-3.505657043	Syncrip
-1.144380337	1428531_at	-1.144380337	8.036747944	-5.309486158	0.000140254	0.001461462	0.572425133	Ints7
-1.144362833	1418490_at	-1.144362833	3.837927091	-1.996897539	0.06715418	0.153446826	-5.592396531	Sdsl
-1.144107948	1448740_at	-1.144107948	8.349311931	-3.540704103	0.00360642	0.017354073	-2.751661417	Rangrf
-1.14324369	1425052_at	-1.14324369	8.023770556	-4.940322551	0.000267909	0.002351019	-0.096576916	Isoc1
-1.143035502	1454817_at	-1.143035502	8.43323514	-5.644414529	7.92E-05	0.000934993	1.164299716	Utp18
-1.142146466	1423824_at	-1.142146466	8.197405542	-5.856475384	5.56E-05	0.000721422	1.531287402	Wls
-1.14186385	1450852_s_at	-1.14186385	4.983568772	-3.199264997	0.006956497	0.028580448	-3.409414728	F2r
-1.141840493	1433478_at	-1.141840493	10.00565095	-3.745762922	0.002436437	0.012803278	-2.355771623	Parl
-1.140952999	1449988_at	-1.140952999	4.388516207	-2.897332877	0.012442382	0.044250445	-3.984487598	Gimap1
-1.139945393	1416812_at	-1.139945393	8.630308681	-3.285967478	0.005886082	0.024995964	-3.2428492	Tia1
-1.139147878	1453722_s_at	-1.139147878	9.491270878	-4.743409799	0.000381172	0.003093396	-0.460063366	Srsf1
-1.137023429	1451735_at	-1.137023429	5.650340287	-2.173200199	0.0487863	0.121194425	-5.296964235	Arfrp1
-1.136779402	1450431_a_at	-1.136779402	8.808982519	-4.329301993	0.000812772	0.005515831	-1.237688505	Nedd4
-1.134216032	1427504_s_at	-1.134216032	10.17922065	-6.266697226	2.86E-05	0.000444256	2.223735924	Srsf2
-1.132256834	1449576_at	-1.132256834	6.806071983	-3.188965373	0.007095981	0.028980805	-3.429169565	Eif1ax
-1.13096043	1416835_s_at	-1.13096043	5.963952617	-2.803232019	0.01490487	0.050658442	-4.161447827	Amd1
-1.129712154	1423264_at	-1.129712154	8.413207599	-5.761064284	6.52E-05	0.000811509	1.366926361	Bop1
-1.128754184	1428389_s_at	-1.128754184	9.086523872	-4.849585428	0.000314978	0.002675185	-0.263525205	Wdr43
-1.128737111	1452560_a_at	-1.128737111	8.8862035	-5.258333858	0.000153244	0.001562727	0.480741767	Nfya
-1.128523317	1452666_a_at	-1.128523317	3.08162176	-2.932806501	0.011622245	0.041966951	-3.917448558	Tmcc2
-1.128193622	1452470_at	-1.128193622	3.90103821	-2.507395863	0.026178277	0.076923338	-4.707277988	Cep350
-1.127547809	1449020_at	-1.127547809	8.085497539	-5.951863949	4.76E-05	0.000638605	1.69436652	Plscr3
-1.127078681	1428113_at	-1.127078681	5.595594167	-4.571096772	0.000521043	0.00392186	-0.781604481	Tmtc4
-1.125257106	1451567_a_at	-1.125257106	7.98062862	-3.073215724	0.008869461	0.034280906	-3.650605416	Ifi203
-1.123210977	1417499_at	-1.123210977	8.933168501	-4.166880625	0.001099674	0.006919139	-1.546830007	Timm10
-1.123131148	1419470_at	-1.123131148	3.703852805	-2.241417932	0.04303315	0.110618956	-5.179479688	Gnb4
-1.122964503	1426813_at	-1.122964503	8.973387899	-5.175079473	0.000177142	0.001729088	0.330808924	Ltv1
-1.122264369	1450084_s_at	-1.122264369	12.3857823	-5.898609975	5.19E-05	0.000686834	1.603475577	Ivns1abp
-1.122216402	1451317_at	-1.122216402	9.25127679	-5.139553567	0.000188497	0.001811783	0.266565375	Ythdf2
-1.121358377	1424433_at	-1.121358377	6.475786931	-7.717114009	3.25E-06	8.16E-05	4.4881607	Msrb2
-1.120786618	1416014_at	-1.120786618	7.983412794	-4.656266588	0.000446246	0.003496112	-0.622288688	Abce1
-1.120487273	1424019_at	-1.120487273	8.185109762	-6.817013539	1.21E-05	0.000225013	3.116271723	Nop2
-1.120463682	1423982_at	-1.120463682	8.941495011	-5.69825637	7.24E-05	0.000877783	1.258054338	Srsf10
-1.117609918	1426864_a_at	-1.117609918	4.428002154	-3.058558787	0.009123494	0.034975969	-3.678560129	Ncam1
-1.117075367	1454890_at	-1.117075367	6.674841384	-3.712652374	0.00259526	0.013424862	-2.419662618	Amot
-1.116776167	1415810_at	-1.116776167	10.89391564	-6.644145042	1.58E-05	0.000275614	2.8403788	Uhrf1
-1.116173213	1428728_at	-1.116173213	8.131034078	-5.469411783	0.000106576	0.001183211	0.856885914	Ddx51
-1.115846704	1427983_at	-1.115846704	7.336687262	-4.842778231	0.00031884	0.002699876	-0.276087942	Zfp280c
-1.11345965	1449821_a_at	-1.11345965	7.728493596	-4.883958823	0.000296208	0.002542489	-0.200169482	Memo1
-1.111968469	1456054_a_at	-1.111968469	7.777376608	-3.044659612	0.009371078	0.035692873	-3.705049842	Pum1
-1.110459208	1426932_at	-1.110459208	7.022411718	-5.625372404	8.18E-05	0.000958171	1.131048286	D19Bwg1357e
-1.109446408	1416150_a_at	-1.109446408	11.79718901	-6.41903496	2.25E-05	0.000373616	2.474973522	Srsf3
-1.109178953	1424193_at	-1.109178953	6.70630029	-4.132311797	0.001173171	0.007272374	-1.612874117	Pwp2
-1.109135984	1448670_at	-1.109135984	8.896462707	-4.021991938	0.001443333	0.008541053	-1.82414952	Ube2e3
-1.108337265	1431827_a_at	-1.108337265	5.048335777	-3.301404592	0.005713615	0.024484138	-3.213148196	Tlk2
-1.108309095	1449856_at	-1.108309095	9.145563194	-6.393993586	2.34E-05	0.000384693	2.433894716	Rgs18
-1.107625128	1425156_at	-1.107625128	6.652506588	-2.149745957	0.050925768	0.124891224	-5.336969115	Gbp7
-1.107390473	1417065_at	-1.107390473	4.551881392	-1.275634844	0.224349248	0.366190022	-6.635733776	Egr1
-1.106913957	1424425_a_at	-1.106913957	8.072526595	-5.759463067	6.54E-05	0.000812531	1.364157437	Mtap
-1.106343011	1450051_at	-1.106343011	6.401362918	-2.174812182	0.048642393	0.120943163	-5.294207287	Atrx
-1.105606428	1416031_s_at	-1.105606428	10.93657828	-7.037671696	8.70E-06	0.000176129	3.462540329	Mcm7
-1.105537715	1425536_at	-1.105537715	7.80170271	-4.902364782	0.000286639	0.002473507	-0.166300086	Stx3
-1.104994468	1418281_at	-1.104994468	8.220880628	-3.806286349	0.002171248	0.011730338	-2.239051269	Rad51
-1.1046484	1438397_a_at	-1.1046484	6.069557708	-2.751294408	0.016463158	0.054506205	-4.258514473	Rbm39
-1.104386424	1440195_at	-1.104386424	4.780276933	-2.542277976	0.024507597	0.073289572	-4.643903475	Serbp1
-1.103884043	1418372_at	-1.103884043	8.820047817	-6.099917768	3.74E-05	0.00053586	1.945009476	Adsl
-1.102569299	1428635_at	-1.102569299	8.381465817	-7.756998402	3.08E-06	7.75E-05	4.546507021	Comtd1
-1.101374056	1433702_at	-1.101374056	8.112452872	-6.79633968	1.25E-05	0.000230692	3.083491334	Ermp1
-1.100557268	1431081_a_at	-1.100557268	4.668480451	-3.947689026	0.00166059	0.009557921	-1.966834475	Plscr3
-1.099694189	1448516_at	-1.099694189	6.65993836	-4.015247239	0.001461791	0.008635636	-1.837089552	Tsn
-1.099615528	1423519_at	-1.099615528	6.417785305	-4.343989418	0.000790964	0.005390468	-1.209836018	Fam108c
-1.099225426	1422489_at	-1.099225426	10.21288902	-7.398799579	5.12E-06	0.000117535	4.015187529	Mogs
-1.096271538	1435368_a_at	-1.096271538	10.31882109	-5.929193191	4.94E-05	0.000658546	1.655720846	Parp1
-1.095923092	1451286_s_at	-1.095923092	11.2633546	-5.782771963	6.29E-05	0.000790306	1.404430272	Fus
-1.094484001	1435742_at	-1.094484001	4.410628144	-4.656626358	0.000445955	0.003496112	-0.621617293	Smek1
-1.094423119	1460541_at	-1.094423119	5.692544132	-3.539263386	0.0036164	0.017387309	-2.754443343	Slc7a6
-1.092272898	1425050_at	-1.092272898	6.502059588	-1.864557839	0.084914274	0.181388818	-5.805395417	Isoc1
-1.090076011	1416666_at	-1.090076011	7.096389819	-3.022357551	0.009782376	0.03690164	-3.747512445	Serpine2
-1.089966523	1417166_at	-1.089966523	8.6325886	-5.937499031	4.87E-05	0.000651165	1.669887567	Psip1
-1.089620569	1454197_a_at	-1.089620569	6.805914069	-3.592652931	0.003264591	0.01601575	-2.651345426	Ccdc86
-1.088810174	1449322_at	-1.088810174	9.236517668	-3.206002235	0.006866746	0.0283	-3.396488621	NA
-1.088646011	1431231_at	-1.088646011	4.721421125	-2.603643989	0.021815532	0.067433996	-4.531714396	Hist1h3f
-1.088508102	1423142_a_at	-1.088508102	9.41573806	-2.57779742	0.022912511	0.06979247	-4.579072133	Gtpbp4
-1.088050281	1415985_at	-1.088050281	9.841510408	-5.470962214	0.000106294	0.001181245	0.859627298	Sf3b3
-1.0879524	1415869_a_at	-1.0879524	11.03216295	-5.643957506	7.93E-05	0.000934993	1.163502231	Trim28
-1.087640308	1419162_s_at	-1.087640308	8.246855261	-5.343716002	0.000132209	0.001400449	0.633589646	Dnajc3
-1.087567021	1437343_x_at	-1.087567021	8.79631154	-3.999722165	0.001505204	0.008827568	-1.866884516	Atad3a
-1.08753998	1431429_a_at	-1.08753998	6.01236291	-3.080788858	0.008740976	0.033888508	-3.636153269	Arl4a
-1.087078428	1449053_s_at	-1.087078428	6.290979635	-3.706635614	0.002625234	0.01355512	-2.431274991	NA
-1.086808718	1426483_at	-1.086808718	7.292605846	-4.091038551	0.001267579	0.007764396	-1.69183007	Prkrir
-1.085248552	1448794_s_at	-1.085248552	9.552793335	-4.600069403	0.000494239	0.003785595	-0.727326626	Dnajc2
-1.082515299	1450569_a_at	-1.082515299	5.969622465	-5.067997589	0.000213736	0.001987638	0.13669253	Rbm14
-1.082104375	1433609_s_at	-1.082104375	6.137484359	-4.355987526	0.000773598	0.005297648	-1.187096836	Surf2
-1.081867562	1423071_x_at	-1.081867562	6.70959204	-3.717274005	0.002572473	0.013331372	-2.410743292	NA
-1.081738092	1425177_at	-1.081738092	8.369055888	-3.309254215	0.005627874	0.024245038	-3.198041015	Shmt1
-1.080412827	1435372_a_at	-1.080412827	9.871330845	-3.546663218	0.003565433	0.017193413	-2.740154621	Pa2g4
-1.080247204	1437715_x_at	-1.080247204	11.67395767	-6.851959373	1.15E-05	0.000217018	3.171549645	Apex1
-1.079795798	1416714_at	-1.079795798	10.32756896	-3.759063409	0.002375459	0.012546016	-2.330113335	Irf8
-1.079772946	1424470_a_at	-1.079772946	5.262195454	-3.816639131	0.002128926	0.011579105	-2.219096134	Rapgef3
-1.079376419	1425166_at	-1.079376419	6.062584687	-3.668560735	0.002823259	0.014346294	-2.504772917	Rbl1
-1.078705614	1452120_at	-1.078705614	6.056801647	-4.120703527	0.001198969	0.007411988	-1.635069724	Naa40
-1.078699918	1422979_at	-1.078699918	4.943037323	-4.052264956	0.001363384	0.008191164	-1.766100617	Suv39h2
-1.078034863	1429456_a_at	-1.078034863	8.136650499	-3.433780989	0.004428532	0.020258788	-2.958049021	Polr3e
-1.077175609	1424181_at	-1.077175609	7.527705011	-4.247140702	0.000946746	0.006207212	-1.393817352	Sept6
-1.076524197	1423796_at	-1.076524197	8.741312731	-5.179618459	0.000175744	0.001719889	0.339005683	Sfpq
-1.076081155	1438501_at	-1.076081155	7.747505054	-3.29144072	0.005824343	0.024836335	-3.232320059	Rps17
-1.075586016	1448552_s_at	-1.075586016	5.819084904	-5.004769977	0.000238971	0.002152171	0.021415948	Tmem206
-1.075496297	1432419_a_at	-1.075496297	3.313625962	-3.2852196	0.005894569	0.025022613	-3.244287809	Mob2
-1.075443721	1416569_at	-1.075443721	9.678163343	-6.268111344	2.85E-05	0.000443865	2.226082828	Actl6a
-1.075430129	1416108_a_at	-1.075430129	10.94183628	-4.598682395	0.000495489	0.003790037	-0.729923152	Tmed3
-1.075155743	1433705_at	-1.075155743	4.33393075	-3.633315073	0.003020099	0.015097827	-2.572825041	Zfp213
-1.075123321	1437350_at	-1.075123321	4.153808025	-3.465504085	0.004166569	0.019365814	-2.896836107	NA
-1.074620787	1416125_at	-1.074620787	8.570496497	-4.595452532	0.000498412	0.003804683	-0.735970316	Fkbp5
-1.074496485	1427959_at	-1.074496485	6.978807041	-4.046431436	0.001378428	0.008246515	-1.777282403	Abhd10
-1.074133319	1439200_x_at	-1.074133319	8.890651082	-4.241708777	0.000956369	0.006243161	-1.404158113	NA
-1.074003184	1416557_a_at	-1.074003184	8.618332224	-4.045196117	0.001381636	0.008260292	-1.779650536	Eftud2
-1.073936386	1438096_a_at	-1.073936386	11.50192972	-5.951489441	4.76E-05	0.000638605	1.693728689	Dtymk
-1.073440255	1417147_at	-1.073440255	5.997752462	-3.459175314	0.00421755	0.019536401	-2.909049844	Fam69b
-1.073436417	1448646_at	-1.073436417	9.027939241	-3.825168966	0.002094689	0.011490639	-2.202657302	Wdr12
-1.071056064	1419515_at	-1.071056064	5.469093169	-3.781279332	0.002277054	0.012162567	-2.287265809	Fgd2
-1.070266835	1425514_at	-1.070266835	5.546146857	-3.745785897	0.00243633	0.012803278	-2.355727297	Pik3r1
-1.069796497	1450992_a_at	-1.069796497	6.259467986	-2.828534012	0.014199152	0.049018922	-4.113999113	Meis1
-1.069796268	1456079_x_at	-1.069796268	11.09690733	-6.653957888	1.56E-05	0.000271891	2.856149093	Apex1
-1.069288332	1452839_at	-1.069288332	9.048199354	-3.898541196	0.001822453	0.010293127	-2.061359518	Dph5
-1.069248616	1426467_s_at	-1.069248616	6.385169657	-4.907826239	0.000283863	0.002458911	-0.156257819	0610037L13Rik
-1.066741762	1434078_at	-1.066741762	5.820284741	-3.727914521	0.002520781	0.013141749	-2.390209612	Ubfd1
-1.066664352	1449130_at	-1.066664352	8.895473967	-4.695364379	0.00041573	0.00331441	-0.549404556	Cd1d1
-1.064948614	1416173_at	-1.064948614	4.559809385	-3.559569655	0.003478274	0.016830502	-2.715232122	Pes1
-1.063478591	1416697_at	-1.063478591	6.332452874	-4.715464119	0.000400892	0.003214242	-0.511998625	Dpp4
-1.062611821	1452099_at	-1.062611821	7.826549855	-4.203760153	0.00102647	0.006566306	-1.47646253	Diexf
-1.059830802	1439463_x_at	-1.059830802	11.33533266	-5.114819962	0.000196849	0.001869821	0.221745608	NA
-1.05965303	1416052_at	-1.05965303	7.917333556	-3.78830025	0.002246828	0.01205233	-2.273727391	Prps1
-1.05905218	1434131_at	-1.05905218	7.768796417	-5.633955681	8.06E-05	0.000948351	1.146042468	Rufy1
-1.05900341	1450422_a_at	-1.05900341	6.674103006	-5.254665043	0.000154222	0.001567465	0.474153079	Kdelc1
-1.058526256	1429530_a_at	-1.058526256	7.612787844	-4.96299456	0.000257334	0.002272612	-0.055012048	Smpd4
-1.057649494	1434278_at	-1.057649494	10.68718676	-5.909535266	5.10E-05	0.000676973	1.622153949	Mtm1
-1.057191203	1424501_at	-1.057191203	5.930148025	-3.298213571	0.005748844	0.024588536	-3.219288696	Utp6
-1.056644832	1420961_a_at	-1.056644832	3.131148808	-2.964015369	0.010945077	0.040201836	-3.858334105	Ivns1abp
-1.055914386	1456573_x_at	-1.055914386	8.871144162	-4.017979687	0.001454284	0.008595777	-1.83184692	Nnt
-1.055797439	1415916_a_at	-1.055797439	9.510813426	-4.941113497	0.000267533	0.002349841	-0.095125847	Mthfd1
-1.055749306	1417754_at	-1.055749306	5.258382244	-2.424551718	0.030597424	0.086385988	-4.856545538	Topors
-1.055625423	1427090_at	-1.055625423	7.261650547	-5.453736757	0.000109466	0.001208185	0.82915245	Zbed4
-1.053836931	1455640_a_at	-1.053836931	7.439328451	-3.188979293	0.00709579	0.028980805	-3.429142871	Txn2
-1.053708678	1448144_at	-1.053708678	9.043961648	-4.966017213	0.000255957	0.002265761	-0.049475161	Hnrnpab
-1.053526244	1434507_at	-1.053526244	8.86192542	-4.987562564	0.000246364	0.002201511	-0.010039812	Npepl1
-1.052998244	1424145_at	-1.052998244	4.818882864	-3.652280221	0.002912508	0.014683246	-2.536205777	Prr3
-1.052831091	1452241_at	-1.052831091	10.75992789	-5.667697216	7.62E-05	0.000911222	1.204889746	Topbp1
-1.052649708	1448640_at	-1.052649708	3.414923918	-1.996074341	0.067253259	0.153580162	-5.593745956	Slc14a1
-1.052379068	1416685_s_at	-1.052379068	10.96975841	-5.503730737	0.000100523	0.001130439	0.917492444	Fbl
-1.05197667	1416155_at	-1.05197667	9.833895653	-5.735532679	6.80E-05	0.000837324	1.322734043	Hmgb3
-1.051893737	1417212_at	-1.051893737	5.897262979	-3.787094993	0.002251988	0.012068562	-2.276051389	Fam195a
-1.05009452	1444952_a_at	-1.05009452	11.73576992	-4.548016307	0.000543471	0.004058279	-0.824903549	Nucks1
-1.04990466	1456590_x_at	-1.04990466	10.96453742	-4.146071537	0.001143329	0.00714107	-1.586576323	Akr1b3
-1.049694646	1434332_at	-1.049694646	8.052359536	-5.127217624	0.000192616	0.00183887	0.244220873	Zzz3
-1.049235053	1417736_at	-1.049235053	6.619498082	-3.24670327	0.006348683	0.026532195	-3.318336231	Smc6
-1.04877094	1426473_at	-1.04877094	11.29098202	-7.403300779	5.09E-06	0.000117308	4.021967272	Dnajc9
-1.047585313	1419680_a_at	-1.047585313	5.76956058	-4.461983009	0.000636277	0.004587763	-0.98675566	Elac2
-1.047582182	1420528_at	-1.047582182	4.496949092	-2.088109586	0.056973238	0.135378753	-5.441102758	Gpatch2
-1.046557035	1417549_at	-1.046557035	5.065866145	-4.23988655	0.000959619	0.00624636	-1.40762759	Zfp68
-1.044529331	1417403_at	-1.044529331	3.593290476	-2.755267283	0.016338519	0.054156949	-4.251105925	Elovl6
-1.044492503	1416641_at	-1.044492503	10.06801443	-4.821410213	0.000331285	0.002767968	-0.315556824	Lig1
-1.043073474	1417112_at	-1.043073474	8.00036842	-3.346254367	0.005240821	0.02304291	-3.126793705	Arl2bp
-1.043005387	1427882_at	-1.043005387	5.784106988	-3.687188459	0.002724546	0.013940656	-2.468812205	Dnttip2
-1.042737791	1438852_x_at	-1.042737791	12.77573641	-4.235873144	0.000966819	0.006281584	-1.415269903	Mcm6
-1.042542313	1424252_at	-1.042542313	9.60354192	-5.859265809	5.54E-05	0.000720233	1.536075676	Hnrpdl
-1.041005312	1423050_s_at	-1.041005312	11.10484072	-5.481273168	0.000104442	0.00116409	0.877850461	Hnrnpu
-1.03992337	1428100_at	-1.03992337	8.662665079	-4.932622782	0.000271603	0.002370865	-0.110706732	Srsf1
-1.03939933	1436917_s_at	-1.03939933	7.06586853	-2.604310196	0.021787942	0.067382991	-4.530491763	NA
-1.039387208	1452176_at	-1.039387208	9.439405708	-5.302981616	0.00014184	0.00147214	0.560785254	Nup153
-1.03928436	1417511_at	-1.03928436	11.09118774	-6.271573279	2.84E-05	0.000442639	2.231827176	Lyar
-1.038707752	1420365_a_at	-1.038707752	12.87563854	-4.415043946	0.000693683	0.004899484	-1.075351691	Hnrnpa2b1
-1.038481005	1437526_x_at	-1.038481005	11.75528321	-2.360502771	0.034495582	0.094126511	-4.970653179	Hnrnpr
-1.037875289	1448169_at	-1.037875289	7.650559125	-3.759769307	0.002372266	0.012535007	-2.328751688	Krt18
-1.037771773	1423577_at	-1.037771773	5.61005807	-3.103013874	0.008374519	0.03275966	-3.593709352	Ankrd32
-1.037639806	1416750_at	-1.037639806	4.854221705	-3.182666215	0.007182663	0.02922126	-3.44124774	Sigmar1
-1.037383934	1422502_at	-1.037383934	8.280363712	-4.691227738	0.000418853	0.003332269	-0.557108247	Parp1
-1.037345198	1452618_at	-1.037345198	7.234865044	-4.047009592	0.00137693	0.008241908	-1.776174097	Cdk5rap2
-1.037248778	1449635_at	-1.037248778	11.38550856	-6.304082003	2.69E-05	0.000426191	2.285687841	Prpf19
-1.037074511	1428309_s_at	-1.037074511	9.305452301	-4.77967936	0.000357069	0.002944256	-0.392785387	Pdrg1
-1.035539257	1417947_at	-1.035539257	13.33149885	-3.985141672	0.00154718	0.009017646	-1.894878279	Pcna
-1.035249303	1418026_at	-1.035249303	6.852626335	-4.23994161	0.000959521	0.00624636	-1.407522754	Exo1
-1.034616045	1435324_x_at	-1.034616045	11.52786131	-4.839991636	0.000320435	0.002703911	-0.28123214	Hmgb1
-1.033244001	1448960_at	-1.033244001	4.672633208	-2.603546512	0.021819572	0.067433996	-4.53189328	Cxxc5
-1.032690945	1448224_at	-1.032690945	8.388580022	-5.851358793	5.61E-05	0.000726364	1.522504745	Tfam
-1.032031354	1416645_a_at	-1.032031354	8.78450447	-3.381257714	0.004899341	0.021881662	-3.059340296	Afp
-1.031862542	1419460_at	-1.031862542	7.199217104	-3.995615846	0.001516907	0.008864032	-1.874767307	Rpp14
-1.031729575	1449140_at	-1.031729575	8.471440984	-3.751848913	0.002408339	0.012695966	-2.344030478	Nudcd2
-1.031718695	1419839_x_at	-1.031718695	11.38589521	-6.300687585	2.71E-05	0.000427302	2.280070766	Prpf19
-1.031622965	1453005_at	-1.031622965	4.533882186	-3.061640316	0.00906949	0.034863454	-3.672684578	Prpf31
-1.03083278	1423213_at	-1.03083278	6.546346865	-3.81591642	0.002131853	0.011589452	-2.220489061	Plxnc1
-1.030231828	1427518_at	-1.030231828	3.893936837	-3.172124431	0.007330104	0.029573991	-3.461454376	Zfp930
-1.030023987	1416939_at	-1.030023987	10.14998813	-5.967929186	4.63E-05	0.000626903	1.721709409	Ppa1
-1.029559776	1418715_at	-1.029559776	6.778073684	-3.640434242	0.002979246	0.01494109	-2.559078498	Pank1
-1.029459239	1426160_a_at	-1.029459239	8.607562861	-4.574991014	0.000517354	0.003901884	-0.774304059	Stk16
-1.029010983	1427953_at	-1.029010983	6.959363693	-3.830288504	0.002074411	0.011403213	-2.192791988	Fanci
-1.028534406	1427917_s_at	-1.028534406	6.192460376	-5.384378362	0.000123276	0.001325681	0.706051231	Ssbp3
-1.027466691	1449131_s_at	-1.027466691	7.942398804	-2.794233345	0.01516408	0.051301207	-4.178298076	Cd1d1
-1.027250031	1449347_a_at	-1.027250031	8.107569316	-6.360326747	2.46E-05	0.000398743	2.378530143	NA
-1.026267967	1425373_a_at	-1.026267967	7.74712954	-4.87820391	0.000299267	0.002564859	-0.210767291	Psmg2
-1.026163716	1415917_at	-1.026163716	8.830342091	-4.369861921	0.000754006	0.005204436	-1.16081689	Mthfd1
-1.025585874	1449089_at	-1.025585874	4.507677806	-2.516766275	0.025718983	0.076027921	-4.69028298	Nrip1
-1.025569455	1426885_a_at	-1.025569455	9.756238248	-5.886703566	5.29E-05	0.000697271	1.58310123	Cdk2ap1
-1.024501359	1424321_at	-1.024501359	10.21839633	-6.667863805	1.52E-05	0.000267364	2.878474814	Rfc4
-1.023767755	1416319_at	-1.023767755	6.776452061	-3.383238628	0.004880701	0.021824255	-3.055521644	Adk
-1.023171148	1418078_at	-1.023171148	6.859443195	-4.213616306	0.001007769	0.006477781	-1.457673142	Psme3
-1.02259007	1438459_x_at	-1.02259007	10.82140448	-3.298240458	0.005748547	0.024588536	-3.219236961	Sfpq
-1.021495585	1417848_at	-1.021495585	7.232738827	-3.683129731	0.002745751	0.014030117	-2.476647157	Zfp704
-1.020967934	1436887_x_at	-1.020967934	6.402358441	-3.671626639	0.002806765	0.014277397	-2.498853898	Grwd1
-1.019547169	1433565_at	-1.019547169	8.052501569	-2.383064078	0.033071219	0.091319184	-4.93059398	Prpf38a
-1.019023936	1426556_at	-1.019023936	6.323499818	-2.651229885	0.019927803	0.063167059	-4.44414362	Zfp280d
-1.018443907	1418439_at	-1.018443907	10.75718306	-4.613479069	0.000482321	0.00372457	-0.702233324	Mrpl42
-1.017977938	1460213_at	-1.017977938	5.150786402	-1.617713624	0.129656133	0.247482851	-6.179066522	Golga4
-1.016292462	1420637_at	-1.016292462	6.452681655	-3.297333482	0.005758599	0.024620949	-3.220982169	Prps2
-1.016211166	1422495_a_at	-1.016211166	11.15864709	-4.227125572	0.000982705	0.006356449	-1.431931191	Hmgn1
-1.015329124	1428869_at	-1.015329124	10.11837224	-6.251777219	2.93E-05	0.000450629	2.198957495	Nolc1
-1.014841556	1422440_at	-1.014841556	8.596635417	-3.593625745	0.003258513	0.015992869	-2.649466823	Cdk4
-1.014814757	1417131_at	-1.014814757	7.589310209	-5.308251176	0.000140554	0.001461473	0.570215551	Cdc25a
-1.013421133	1427037_at	-1.013421133	5.106801791	-2.909461781	0.012155726	0.043449521	-3.961585077	Eif4g1
-1.012936611	1424284_at	-1.012936611	6.546133248	-3.658022071	0.002880709	0.014555362	-2.52511964	Pomt1
-1.01245484	1426217_at	-1.01245484	7.009970794	-3.273084147	0.006034015	0.025528352	-3.267627304	Tmem216
-1.011767264	1450854_at	-1.011767264	4.504189345	-3.116157913	0.008165044	0.03210676	-3.568586722	Pa2g4
-1.011208621	1416210_at	-1.011208621	8.997429871	-2.999427664	0.010223955	0.038160211	-3.791114434	Imp3
-1.010128968	1416962_at	-1.010128968	8.151106068	-4.226260814	0.00098429	0.006363015	-1.433578586	Rcc1
-1.00979115	1453573_at	-1.00979115	4.978247478	-1.632731706	0.126435806	0.242846905	-6.157299972	Hist1h3d
