Term	P-value	Genes
HSA04514_CELL_ADHESION_MOLECULES	6.562592675174676E-4	PTPRF,PDCD1LG2,ITGB2,ITGB7,CD274,PDCD1,CDH1,CD28
HSA04060_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.0032012676277365705	IL1R2,CCR1,CXCL2,IL10RA,IL15,CCL3,CSF1R,TNFSF11,CSF2RB,FLT3
HSA04660_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.010911039388353272	PDCD1,FOS,MAP3K8,JUN,CD28
HSA04630_JAK_STAT_SIGNALING_PATHWAY	0.0216415275087407	IL15,SOCS2,SOCS3,CSF2RB,IL10RA,CISH
HSA04640_HEMATOPOIETIC_CELL_LINEAGE	0.03762553035526078	CD33,IL1R2,CSF1R,FLT3
HSA04620_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.05808606602573785	MAP3K8,JUN,CCL3,FOS
HSA04662_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0648379334923204	FOS,JUN,LILRB3
HSA04010_MAPK_SIGNALING_PATHWAY	0.07020875686770368	MAP3K8,JUN,IL1R2,DUSP3,DUSP1,NR4A1,FOS
HSA04612_ANTIGEN_PROCESSING_AND_PRESENTATION	0.11561368760393953	CTSS,CTSB,CD74
HSA04512_ECM_RECEPTOR_INTERACTION	0.12780007933624213	ITGB5,ITGB7,COL4A1
HSA04930_TYPE_II_DIABETES_MELLITUS	0.13277804953699052	SOCS2,SOCS3
HSA04940_TYPE_I_DIABETES_MELLITUS	0.13749675091130986	CD28,GZMB
HSA04810_REGULATION_OF_ACTIN_CYTOSKELETON	0.18006580112966883	TIAM1,ITGB5,ITGB2,ITGB7,GSN
HSA00363_BISPHENOL_A_DEGRADATION	0.18912567012869694	DHRS3
HSA05060_PRION_DISEASE	0.18912567012869694	PRNP
HSA00603_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBOSERIES	0.18912567012869694	NAGA
HSA00642_ETHYLBENZENE_DEGRADATION	0.20040131413267837	DHRS3
HSA00626_NAPHTHALENE_AND_ANTHRACENE_DEGRADATION	0.23331173502793978	DHRS3
HSA05120_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.25293930607063536	JUN,HBEGF
HSA00534_HEPARAN_SULFATE_BIOSYNTHESIS	0.2545086201398702	HS6ST2
HSA05218_MELANOMA	0.2684660524654526	MITF,CDH1
HSA00361_GAMMA_HEXACHLOROCYCLOHEXANE_DEGRADATION	0.2852283842531928	DHRS3
HSA04650_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.287411210361835	ITGB2,FCER1G,GZMB
HSA04080_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.2881142598539872	C3AR1,CYSLTR1,P2RX5,GABBR1,CALCRL
HSA04520_ADHERENS_JUNCTION	0.2891701960468136	PTPRF,CDH1
HSA04910_INSULIN_SIGNALING_PATHWAY	0.2988795239371975	SOCS2,PTPRF,SOCS3
HSA00624_1_AND_2_METHYLNAPHTHALENE_DEGRADATION	0.3050134891749113	DHRS3
HSA04510_FOCAL_ADHESION	0.3125927052482638	JUN,ITGB5,ITGB7,COL4A1
HSA00632_BENZOATE_DEGRADATION_VIA_COA_LIGATION	0.3336860260616497	DHRS3
HSA05210_COLORECTAL_CANCER	0.3405797867128598	FOS,JUN
HSA00903_LIMONENE_AND_PINENE_DEGRADATION	0.34298268482751704	DHRS3
HSA05216_THYROID_CANCER	0.34298268482751704	CDH1
HSA04012_ERBB_SIGNALING_PATHWAY	0.35075075496434194	JUN,HBEGF
HSA05040_HUNTINGTONS_DISEASE	0.36119520672326083	TGM2
HSA04912_GNRH_SIGNALING_PATHWAY	0.4007620800485912	JUN,HBEGF
HSA01510_NEURODEGENERATIVE_DISEASES	0.4211164146636636	PRNP
HSA00480_GLUTATHIONE_METABOLISM	0.42921268858484285	MGST1
HSA05219_BLADDER_CANCER	0.45283965092602985	CDH1
HSA00051_FRUCTOSE_AND_MANNOSE_METABOLISM	0.45283965092602985	SORD
HSA04150_MTOR_SIGNALING_PATHWAY	0.4972465746716346	DDIT4
HSA05213_ENDOMETRIAL_CANCER	0.5248630401096678	CDH1
HSA05221_ACUTE_MYELOID_LEUKEMIA	0.5315308222694692	FLT3
HSA05130_PATHOGENIC_ESCHERICHIA_COLI_INFECTION_EHEC	0.5315308222694692	CDH1
HSA05131_PATHOGENIC_ESCHERICHIA_COLI_INFECTION_EPEC	0.5315308222694692	CDH1
HSA00590_ARACHIDONIC_ACID_METABOLISM	0.5381066238950045	PTGS1
HSA04115_P53_SIGNALING_PATHWAY	0.6211788549178258	PMAIP1
HSA04610_COMPLEMENT_AND_COAGULATION_CASCADES	0.6265156599778253	C3AR1
HSA05211_RENAL_CELL_CARCINOMA	0.6265156599778253	JUN
HSA00980_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.6317785588415735	MGST1
HSA04920_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.6420866476243142	SOCS3
HSA04664_FC_EPSILON_RI_SIGNALING_PATHWAY	0.6570191953232429	FCER1G
HSA04210_APOPTOSIS	0.6982385055958684	CSF2RB
HSA04020_CALCIUM_SIGNALING_PATHWAY	0.7085342949717532	CYSLTR1,P2RX5
HSA05222_SMALL_CELL_LUNG_CANCER	0.7108646591849797	COL4A1
HSA04350_TGF_BETA_SIGNALING_PATHWAY	0.7229712481342412	ID2
HSA04916_MELANOGENESIS	0.76661001782547	MITF
HSA04670_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.8062744184323999	ITGB2
HSA01030_GLYCAN_STRUCTURES_BIOSYNTHESIS_1	0.8117571625015976	HS6ST2
HSA04360_AXON_GUIDANCE	0.8392943678802475	PLXNC1
HSA01430_CELL_COMMUNICATION	0.8608686224217509	COL4A1
HSA00230_PURINE_METABOLISM	0.8742499673633303	PDE4B
HSA04310_WNT_SIGNALING_PATHWAY	0.8813198002407403	JUN
