Term	P-value	Genes
Hs_Peptide_GPCRs_WP24_20727	0.027373756017962745	C3AR1,CCR1,FPR2
Hs_Epigenetic_Stress_Regulation_WP686_29069	0.03547387860358963	EGR1
Hs_Hypertrophy_Model_WP516_21764	0.04423120285123311	ATF3,HBEGF
Hs_Apoptosis_WP254_29955	0.04726807976701599	PMAIP1,GZMB,BCL2L11,JUN
Hs_Apoptosis_WP254_22525	0.04726807976701599	PMAIP1,GZMB,BCL2L11,JUN
Hs_Myometrial_Relaxation_and_Contraction_Pathways_WP289_21289	0.04769034820167772	PDE4B,JUN,RGS1,ATF3,RGS2,FOS
Hs_Insulin_Signaling_WP481_28132	0.05451244901281596	MAP3K8,PTPRF,JUN,FOS,EGR1,RAB4A
Hs_TGF_Beta_Signaling_Pathway_WP560_21858	0.0587654230500774	FOS,JUN,BAMBI
Hs_Cytokines_and_Inflammatory_Response_(BioCarta)_WP530_21794	0.07252749959871502	CXCL2,IL15
Hs_Integrin-mediated_cell_adhesion_WP185_21067	0.08813314360609566	SEPP1,ITGB5,ITGB2,ITGB7
Hs_Prostaglandin_Synthesis_and_Regulation_WP98_20887	0.08836615230512931	PTGS1,ANXA1
Hs_Oxidative_Stress_WP408_21540	0.09385793227319612	FOS,MGST1
Hs_Toll-like_receptor_signaling_pathway_WP245_26599	0.09622193967698317	FOS,MAP3K8,JUN,CCL3
Hs_Toll-like_receptor_signaling_pathway_(for_GenMAPP)_WP75_26601	0.09622193967698317	FOS,MAP3K8,JUN,CCL3
Hs_Matrix_Metalloproteinases_WP129_20953	0.0994469957464489	MMP13,MMP12
Hs_Signaling_of_Hepatocyte_Growth_Factor_Receptor_WP313_21339	0.11089681705095933	FOS,JUN
Hs_TGF-beta_Receptor_Signaling_Pathway_WP366_21445	0.11734576142680316	JUN,ATF3,FOS,NCOA1,ERBB2IP
Hs_NLR_proteins_WP288_28883	0.13465259515452296	ERBB2IP
Hs_Adipogenesis_WP236_28133	0.15156138527074148	DLK1,AHR,KLF6,NCOA1
Hs_T_Cell_Receptor_Signaling_Pathway_WP69_20823	0.1722971264188586	JUN,FOS,CISH,DUSP3
Hs_ErbB_signaling_pathway_WP673_29836	0.1853148209797321	JUN,HBEGF
Hs_Id_Signaling_Pathway_WP53_20789	0.21154890041707766	ATF3,ID2
Hs_IL-6_Signaling_Pathway_WP364_28142	0.23577353965390752	FOS,NCOA1,JUN
Hs_GPCRs,_Class_B_Secretin-like_WP334_21381	0.25147585985722426	CALCRL
Hs_Eicosanoid_Synthesis_WP167_21031	0.2781746113588041	PTGS1
Hs_MAPK_signaling_pathway_WP382_28779	0.2878662660452565	MAP3K8,JUN,FOS,DUSP1
Hs_Ovarian_Infertility_Genes_WP34_20749	0.2911714673854043	EGR1
Hs_IL-5_Signaling_Pathway_WP127_20949	0.2984431879994497	JUN,ITGB2
Hs_Kit_Receptor_Signaling_Pathway_WP304_21319	0.30512971620431184	MITF,CISH
Hs_estrogen_signalling_WP712_29675	0.3251231161504824	FOS,JUN
Hs_estrogen_signalling_WP712_29739	0.3251231161504824	FOS,JUN
Hs_estrogen_signalling_WP712_29593	0.3251231161504824	FOS,JUN
Hs_EPO_Receptor_Signaling_WP581_22574	0.34090238596845324	CISH
Hs_EGFR1_Signaling_Pathway_WP437_21600	0.35401815010670296	JUN,FOS,ERRFI1,DUSP1
Hs_Inflammatory_Response_Pathway_WP453_21632	0.39827483365819166	CD28
Hs_Retinol_metabolism_(BiGCaT,_NuGO)_WP716_29897	0.409146865848146	DHRS3
Hs_Selenium_metabolism-Selenoproteins_WP28_29723	0.409146865848146	SEPP1
Hs_Selenium_metabolism-Selenoproteins_WP28_30051	0.409146865848146	SEPP1
Hs_MAPK_Cascade_WP422_21570	0.409146865848146	JUN
Hs_Retinol_metabolism_(BiGCaT,_NuGO)_WP716_30052	0.409146865848146	DHRS3
Hs_Retinol_metabolism_(BiGCaT,_NuGO)_WP716_30049	0.409146865848146	DHRS3
Hs_Selenium_metabolism-Selenoproteins_WP28_28969	0.409146865848146	SEPP1
Hs_Delta-Notch_Signaling_Pathway_WP61_20805	0.40971627685856	NOV,JUN
Hs_ErbB_signaling_pathway_WP673_28873	0.41982617171574016	JUN
Hs_selenium_WP15_29615	0.41982617171574016	SEPP1
Hs_selenium_WP15_28780	0.41982617171574016	SEPP1
Hs_ErbB_signaling_pathway_WP673_29738	0.41982617171574016	JUN
Hs_Striated_Muscle_Contraction_WP383_21484	0.4704470982495009	TPM4
Hs_FAS_pathway_and_Stress_induction_of_HSP_regulation_WP314_21341	0.4704470982495009	JUN
Hs_Cell_cycle_WP179_28966	0.4773216062300823	MPEG1,CDH1
Hs_GPCRs,_Class_A_Rhodopsin-like_WP455_21638	0.4853145368794518	C3AR1,CCR1,FPR2
Hs_IL-3_Signaling_Pathway_WP286_21281	0.4949703162889775	BCL2L11,CISH
