Term	P-value	Genes
chr7p15	0.0029595189298386023	AHR,HOXA5,HOXA9
chr9q33	0.018202110706492095	GSN,PBX3
chr14q	0.02969779159721267	MEG3
chr3q28	0.06070702002042866	B3GNT5
chr6p23	0.06505632137866288	GMPR
chr5q34	0.07584281660912488	DUSP1
chr5p14	0.07584281660912488	BASP1
chr2q23	0.08012294589685483	BAZ2B
chr19q13	0.08667015026716743	PLD3,CD33,ZFP36,FFAR2,LILRB3
chr17q22	0.09284630650448919	HLF
chr5q21	0.10747085405053781	ST8SIA4
chr16q13	0.11777426687499412	GPR97
chr20q12	0.11777426687499412	TGM2
chr11q21	0.11982081945018518	TRPC6
chr22q13	0.12345858879443017	CSF2RB2,TRIOBP
chr18q11	0.127960283626486	SLC14A1
chr4q12	0.12998351586252563	PF4
chr7p21	0.13200211559144662	TSPAN13
chr10q25	0.13602545936286456	ABLIM1
chr9p22	0.14003039839477388	MLLT3
chr2q12	0.14003039839477388	IL1R2
chr10p15	0.14798539417296072	KLF6
chr9p21	0.15193561594238153	PTPLAD2
chr2p24	0.1539039437225731	MYCN
chr6q24	0.15978191711914785	PLAGL1
chr3p14	0.16173227214960056	MITF
chr17p13	0.17789163891646928	CD68,CLEC10A
chr5q23	0.18289351164936313	EGR1
chr6q25	0.20167304859499324	MYCT1
chr2p25	0.20906502763252624	ID2
chr20p11	0.21090244343241563	CD93
chr15q15	0.21456464724666063	SORD
chr9q21	0.2163894542011672	ANXA1
chr17q23	0.2182100773039006	MSI2
chr12q23	0.22002652591233235	PLXNC1
chr20p13	0.22183880948423598	PRNP
chr6q22	0.22364693749611642	SMPDL3A
chr1q21	0.22502087224866724	S100A6,SELENBP1
chr8p21	0.2272507642752389	CLU
chr8q22	0.2272507642752389	LAPTM4B
chr2q21	0.2308380812405437	CALCRL
chr7q31	0.24150171776346194	TFEC
chr1p35	0.24677869156890628	SMPDL3B
chr3q21	0.28271662112427587	CPA3
chr13q14	0.28271662112427587	TSC22D1
chr17q12	0.29595753115211454	CCL3
chr5p15	0.29759559107417793	DDX4
chr13q12	0.2992298898457993	FLT3
chr11p15	0.30129617585024415	LSP1,TSPAN32
chr7q34	0.31536787905195	TBXAS1
chr1q42	0.32957816628073394	RAB4A
chr20q11	0.34042902047660006	PROCR
chr16p11	0.4061614472015144	NUPR1
chr6p21	0.41565245457072875	HIST1H1C,CRISP1
chr17q25	0.4212196057946266	METRNL
chr8q24	0.42793905104009783	TMEM71
chr5q31	0.4476388849993003	TGFBI
chr3p21	0.4826372859173944	TMEM158
chr21q22	0.5120309219275482	PRMT2
chr17q21	0.5628987987227473	DUSP3
chr22q11	0.6076065194178061	USP18
chr14q32	0.6663382069653586	IGHM
chr1p36	0.7388508567541932	PADI4
chr19p13	0.7952826187315678	EMR1
