Term	P-value	Genes
ERYTHPATHWAY	0.006763380090098606	CCL3,FLT3
PLCDPATHWAY	0.04519016462148375	TGM2
RABPATHWAY	0.09558325030900497	RAB4A
CDK5PATHWAY	0.1025833799505607	EGR1
CD40PATHWAY	0.11643754101891712	DUSP1
TNFR2PATHWAY	0.1368580520391063	DUSP1
GCRPATHWAY	0.14356988678190616	ANXA1
DCPATHWAY	0.16342450722028612	CD33
SPPAPATHWAY	0.16342450722028612	TBXAS1
ECMPATHWAY	0.1699500570861354	GSN
NTHIPATHWAY	0.17642975999721766	DUSP1
NKTPATHWAY	0.20815054452081683	CCL3
RHOPATHWAY	0.22052783862271477	GSN
PPARAPATHWAY	0.36633547144461587	DUSP1
HIVNEFPATHWAY	0.3714169833007509	GSN
