Term	P-value	Genes
HLH_basic	2.37143345070307E-4	AHR,TFEC,MITF,MYCN,ID2
PKD_cys_rich	0.009085435105211646	GPR97,EMR1
M-pesterase	0.010438161542934806	SMPDL3B,SMPDL3A
Tyr_Pase_dual_specific	0.0175325729513165	DUSP3,DUSP1
EGF_Ca_bd_2	0.05409877592674781	CD93,EMR1
Gelsoln	0.06266212397452935	GSN
Lectin_C	0.06698044125289086	CD93,CLEC10A
Trnsglumase_like	0.06770752937257755	TGM2
Histone_H1/H5	0.06770752937257755	HIST1H1C
ADH_N	0.08268529387845451	SORD
EMI	0.08762551494004135	TGFBI
SCP-like_extracellular	0.08762551494004135	CRISP1
Homeobox	0.09161632775622756	PBX3,HOXA5,HOXA9
Ig	0.09161632775622756	CD33,IL1R2,FLT3
ADH_Zn_bd	0.0974282095690869	SORD
bZIP_2	0.1022909485204139	HLF
Rhodanese-like	0.10712812437880215	DUSP1
PAS_fold	0.12148758055180355	AHR
PAS_3	0.12148758055180355	AHR
hormone_rcpt	0.13562164728047887	CALCRL
S100_Ca_bd_sub	0.14028351421930804	S100A6
IPT_TIG_rcpt	0.15412242049099242	PLXNC1
Pkinase_C	0.21162103638306815	SGK1
Znf_CCCH	0.21588254429667242	ZFP36
Peptidase_C19	0.2532384324046398	USP18
DEAD/DEAH_N	0.27323545723659515	DDX4
LIM_Zn_bd	0.3041488993263646	ABLIM1
Tyr_pkinase	0.39930102378424565	FLT3
Helicase_C	0.41547122180827667	DDX4
Ion_trans	0.4404641907603533	TRPC6
EGF_like	0.5173555128817925	CD93
Ig_V-set	0.569936017435784	CD33
SH3	0.5792972936530156	PRMT2
EF_hand_Ca_bd	0.5952033967967328	S100A6
Znf_C2H2	0.6327659014595858	PLAGL1,KLF6,EGR1
RRM_RNP1	0.6473629679473827	MSI2
PH	0.7252224533533602	TRIOBP
Prot_kinase_core	0.8644637200718227	SGK1
