Term	P-value	Genes
chr7p15	9.404355035749626E-4	HOXA5,HOXA7,HOXA9
chr10q23	0.0016953705809422419	PDLIM1,IFIT3,IFIT2
chr15q25	0.019330304625749473	MFGE8,CTSH
chr13q14	0.021217351823140992	TSC22D1,PHF11
chr4q34	0.039676288032755976	HPGD
chr11q12	0.05066903471035098	PRG2,MS4A7
chr3p12	0.061860033988747315	IL12A
chr9q34	0.07985509526863435	EGFL7,LCN2
chr1p33	0.08067897078848406	ELTD1
chr20q12	0.08067897078848406	TGM2
chr8q13	0.08781804342076084	EYA1
chr4q12	0.08923932166481507	IGFBP7
chr17q24	0.09631321061679203	PPM1E
chr9p24	0.10053165871919019	VLDLR
chr18q12	0.10891071891844398	MOCOS
chr5q14	0.11168669630416529	MEF2C
chr5q33	0.12133601256751333	SYNPO
chr3q27	0.1281653904808001	KLHL24
chr9q33	0.1281653904808001	PBX3
chr15q24	0.15232297385924287	HOMER2
chrxq26	0.15232297385924287	GPC3
chr15q13	0.16022871397655894	SPINT1
chr1q25	0.17967817112919052	RGS8
chr11q24	0.18095898221547388	NRGN
chr10q24	0.18223783268252905	PKD2L1
chr3q21	0.199937510434	LTF
chr1q23	0.20368114495640535	PCP4L1
chr17q12	0.20988240682114492	CCL3
chr19p13	0.2844869161766497	LRG1,EMR1
chr1q32	0.2863162053908195	CHI3L1
chr7q11	0.29410177081220895	LAT2
chr3p21	0.3575077013298977	CAMP
chr21q22	0.3822471804693009	MX1
chr14q11	0.4171565841966878	CMA1
chr17q21	0.4262546870438707	ETV4
chr11q13	0.435213511942377	ALDH3B1
chr16p13	0.4492631388032428	TPSB2
chr19q13	0.4702090931381979	NKG7,DMWD
chr14q32	0.5213801371031966	DLK1
chr1p36	0.5939766055212784	ISG15
chr6p21	0.6171053033341505	AIF1
