Term	P-value	Genes
EGF_Ca_bd_2	0.0017322607265173634	EGFL7,EMR1,VLDLR
Homeobox	0.004467156034676452	PBX3,HOXA5,HOXA7,HOXA9
EVH1	0.043527285337921995	HOMER2
Trnsglumase_like	0.043527285337921995	TGM2
Dynamin_GTPase	0.046798998346789134	MX1
EMI	0.05654969994865374	EGFL7
PP2C_N	0.06620445598054377	PPM1E
Prot_inh_Kunz-m	0.06620445598054377	SPINT1
TNFR_c6	0.07576417312224885	CD27
EGF_like	0.07691552383992788	MFGE8,VLDLR
Coagulation_factor_5/8-type_C	0.07892978127685392	MFGE8
PKD_cys_rich	0.08522974984747557	EMR1
Prot_Inh_Kazal_2	0.08836417611176554	IGFBP7
Ets	0.09460207647913814	ETV4
RGS	0.09770561583665816	RGS8
Lipocln_cytFABP	0.10079892464107647	LCN2
Dehalogen-like_hydro	0.1221683384472356	EYA1
Ubiquitin	0.1221683384472356	ISG15
DnaJ_N	0.1489266343549917	DNAJC6
BACK	0.17205190793015884	KLHL24
EGF_extracell	0.17489972515249846	EGFL7
LIM_Zn_bd	0.20561053943804	PDLIM1
Lectin_C	0.235220659335459	PRG2
IQ_CaM_bd_region	0.24048904478490063	NRGN
Peptidase_S1_S6	0.3010495547618658	CMA1
BTB_POZ	0.33188589306376426	KLHL24
Ig_I-set	0.35471166001201143	IGFBP7
PDZ	0.3658414826619521	PDLIM1
